project,language,filename,blank,comment,code
notty,Rust,D:\clones\notty\src\grapheme_tables.rs,6,15.0,528.0
notty,Rust,D:\clones\notty\src\terminal\screen\section.rs,69,19.0,503.0
notty,Rust,D:\clones\notty\src\terminal\char_grid\grid\mod.rs,53,15.0,406.0
notty,Rust,D:\clones\notty\src\output\ansi.rs,12,15.0,330.0
notty,Rust,D:\clones\notty\notty-cairo\src\cfg.rs,10,0.0,326.0
notty,Rust,D:\clones\notty\src\output\mod.rs,29,24.0,318.0
notty,Rust,D:\clones\notty\src\terminal\screen\ring.rs,43,0.0,242.0
notty,Rust,D:\clones\notty\src\datatypes\iter.rs,26,15.0,238.0
notty,Rust,D:\clones\notty\scaffolding\src\cfg\toml.rs,27,17.0,223.0
notty,Rust,D:\clones\notty\src\terminal\char_grid\writers\tests.rs,34,1.0,214.0
notty,Rust,D:\clones\notty\src\terminal\char_grid\mod.rs,39,17.0,180.0
notty,Rust,D:\clones\notty\src\terminal\screen\split.rs,35,0.0,178.0
notty,Rust,D:\clones\notty\src\terminal\input\line_echo.rs,18,15.0,172.0
notty,Rust,D:\clones\notty\src\output\notty\mod.rs,11,15.0,164.0
notty,Rust,D:\clones\notty\notty-cairo\src\text_renderer.rs,25,17.0,147.0
notty,Rust,D:\clones\notty\src\terminal\char_grid\cell.rs,25,15.0,143.0
notty,Rust,D:\clones\notty\src\datatypes\mod.rs,10,21.0,139.0
notty,Rust,D:\clones\notty\scaffolding\tty\src\lib.rs,17,15.0,128.0
notty,Rust,D:\clones\notty\scaffolding\src\main.rs,24,28.0,125.0
notty,Rust,D:\clones\notty\src\terminal\screen\panel.rs,24,0.0,125.0
notty,Rust,D:\clones\notty\notty-cairo\src\lib.rs,19,2.0,118.0
notty,Rust,D:\clones\notty\src\terminal\input\mod.rs,19,15.0,112.0
notty,Rust,D:\clones\notty\src\terminal\screen\mod.rs,27,0.0,111.0
notty,Markdown,D:\clones\notty\README.md,21,0.0,99.0
notty,Markdown,D:\clones\notty\docs\screen_divisions.md,32,0.0,95.0
notty,Rust,D:\clones\notty\src\terminal\styles.rs,14,15.0,94.0
notty,Rust,D:\clones\notty\src\output\notty\attachment.rs,17,15.0,92.0
notty,Rust,D:\clones\notty\src\command\panel.rs,18,0.0,91.0
notty,Rust,D:\clones\notty\src\terminal\mod.rs,17,15.0,90.0
notty,Rust,D:\clones\notty\src\terminal\char_grid\view.rs,13,31.0,83.0
notty,Rust,D:\clones\notty\src\terminal\input\notty.rs,7,15.0,76.0
notty,Rust,D:\clones\notty\src\terminal\char_grid\writers\character.rs,10,0.0,70.0
notty,Rust,D:\clones\notty\src\terminal\input\buffer.rs,6,15.0,69.0
notty,Rust,D:\clones\notty\src\command\style.rs,14,15.0,67.0
notty,Rust,D:\clones\notty\src\terminal\input\ansi.rs,6,15.0,66.0
notty,Rust,D:\clones\notty\src\command\mod.rs,12,15.0,61.0
notty,Rust,D:\clones\notty\src\terminal\screen\iter.rs,17,4.0,60.0
notty,Markdown,D:\clones\notty\docs\protocol.md,19,0.0,58.0
notty,Rust,D:\clones\notty\src\command\erase.rs,11,15.0,58.0
notty,Rust,D:\clones\notty\scaffolding\src\key.rs,4,22.0,56.0
notty,Rust,D:\clones\notty\src\command\put.rs,17,15.0,56.0
notty,Rust,D:\clones\notty\src\terminal\interfaces.rs,12,0.0,55.0
notty,Rust,D:\clones\notty\notty-cairo\src\image_renderer.rs,8,0.0,54.0
notty,Rust,D:\clones\notty\src\terminal\char_grid\writers\image.rs,7,0.0,54.0
notty,Rust,D:\clones\notty\src\terminal\input\screen_echo.rs,5,15.0,53.0
notty,Rust,D:\clones\notty\notty-cairo\pangocairo\src\wrap\layout.rs,12,15.0,52.0
notty,Rust,D:\clones\notty\notty-cairo\pangocairo\src\wrap\attr.rs,14,15.0,51.0
notty,Rust,D:\clones\notty\src\command\movement.rs,5,15.0,50.0
notty,Rust,D:\clones\notty\src\terminal\input\modifiers.rs,8,15.0,49.0
notty,Rust,D:\clones\notty\scaffolding\src\commands.rs,10,0.0,48.0
notty,Rust,D:\clones\notty\src\command\meta.rs,10,15.0,47.0
notty,Rust,D:\clones\notty\src\datatypes\key.rs,5,22.0,47.0
notty,Rust,D:\clones\notty\src\command\tooltip.rs,10,15.0,43.0
notty,Rust,D:\clones\notty\src\terminal\char_grid\tooltip.rs,5,15.0,42.0
notty,Rust,D:\clones\notty\src\lib.rs,10,32.0,39.0
notty,Rust,D:\clones\notty\notty-cairo\pangocairo\src\wrap\attr_list.rs,9,15.0,38.0
notty,Rust,D:\clones\notty\src\command\input.rs,9,15.0,32.0
notty,Rust,D:\clones\notty\src\terminal\screen\tests.rs,6,0.0,30.0
notty,Rust,D:\clones\notty\scaffolding\src\cfg\mod.rs,6,0.0,29.0
notty,Rust,D:\clones\notty\src\command\respond.rs,7,15.0,28.0
notty,TOML,D:\clones\notty\scaffolding\Cargo.toml,6,0.0,21.0
notty,Rust,D:\clones\notty\src\terminal\char_grid\cursor.rs,4,15.0,21.0
notty,TOML,D:\clones\notty\notty-cairo\Cargo.toml,3,0.0,18.0
notty,Rust,D:\clones\notty\scaffolding\echotest\src\main.rs,3,0.0,15.0
notty,TOML,D:\clones\notty\Cargo.toml,2,0.0,13.0
notty,Rust,D:\clones\notty\notty-cairo\pangocairo\src\lib.rs,3,15.0,13.0
notty,Markdown,D:\clones\notty\scaffolding\README.md,7,0.0,13.0
notty,TOML,D:\clones\notty\notty-cairo\pangocairo\Cargo.toml,1,0.0,11.0
notty,TOML,D:\clones\notty\scaffolding\tty\Cargo.toml,2,0.0,9.0
notty,Markdown,D:\clones\notty\CONDUCT.md,2,0.0,7.0
notty,Rust,D:\clones\notty\notty-cairo\pangocairo\src\ffi.rs,1,15.0,7.0
notty,TOML,D:\clones\notty\scaffolding\echotest\Cargo.toml,1,0.0,6.0
notty,Rust,D:\clones\notty\src\terminal\char_grid\writers\mod.rs,1,0.0,6.0
notty,Bourne Shell,D:\clones\notty\build_test.sh,2,2.0,5.0
notty,Ruby,D:\clones\notty\scaffolding\imagetest.rb,1,0.0,4.0
notty,TOML,D:\clones\notty\scaffolding\resources\update-config.toml,0,0.0,2.0
