project,language,filename,blank,comment,code
fay,Haskell,D:\clones\fay\src\Fay\Runtime.hs,110,1.0,731.0
fay,Haskell,D:\clones\fay\fay-base\src\Prelude.hs,196,113.0,679.0
fay,Haskell,D:\clones\fay\examples\oscillator.hs,121,129.0,360.0
fay,Haskell,D:\clones\fay\examples\CodeWorld.hs,100,19.0,350.0
fay,Markdown,D:\clones\fay\CHANGELOG.md,184,0.0,311.0
fay,Haskell,D:\clones\fay\src\Fay\Compiler\Exp.hs,34,41.0,300.0
fay,Haskell,D:\clones\fay\src\Fay\Compiler\FFI.hs,40,35.0,293.0
fay,Haskell,D:\clones\fay\src\haskell-names\Language\Haskell\Names\Open\Instances.hs,39,34.0,288.0
fay,Haskell,D:\clones\fay\src\Fay\Compiler\Desugar.hs,46,48.0,266.0
fay,Haskell,D:\clones\fay\src\haskell-names\Language\Haskell\Names\Imports.hs,22,17.0,235.0
fay,Haskell,D:\clones\fay\src\Fay\Compiler\Decl.hs,25,13.0,224.0
fay,Haskell,D:\clones\fay\src\Fay\Compiler\Optimizer.hs,29,26.0,211.0
fay,Haskell,D:\clones\fay\src\Fay\Compiler\Print.hs,31,44.0,209.0
fay,Haskell,D:\clones\fay\src\Fay\Compiler\Misc.hs,45,53.0,200.0
fay,Haskell,D:\clones\fay\src\haskell-names\Language\Haskell\Names\Types.hs,29,68.0,196.0
fay,Haskell,D:\clones\fay\src\Fay\Convert.hs,30,37.0,185.0
fay,Haskell,D:\clones\fay\src\Fay.hs,17,14.0,183.0
fay,Haskell,D:\clones\fay\fay-base\src\Data\Var.hs,42,79.0,181.0
fay,Haskell,D:\clones\fay\src\Fay\Compiler.hs,24,20.0,173.0
fay,Haskell,D:\clones\fay\fay-base\src\Data\Text.hs,42,92.0,153.0
fay,Haskell,D:\clones\fay\src\main\Main.hs,12,8.0,146.0
fay,Haskell,D:\clones\fay\src\tests\Test\Desugar.hs,16,5.0,146.0
fay,Haskell,D:\clones\fay\src\haskell-names\Language\Haskell\Names\Exports.hs,9,1.0,134.0
fay,Haskell,D:\clones\fay\src\Fay\Config.hs,17,15.0,133.0
fay,Haskell,D:\clones\fay\src\tests\Tests.hs,12,10.0,133.0
fay,Haskell,D:\clones\fay\src\Fay\Compiler\Pattern.hs,18,14.0,132.0
fay,Haskell,D:\clones\fay\src\haskell-names\Language\Haskell\Names\GetBound.hs,23,7.0,127.0
fay,Haskell,D:\clones\fay\src\haskell-names\Language\Haskell\Names\ModuleSymbols.hs,24,10.0,127.0
fay,Haskell,D:\clones\fay\src\tests\Test\Compile.hs,21,3.0,126.0
