project,language,filename,blank,comment,code
lottie-ios,Swift,D:\clones\lottie-ios\Sources\Public\Animation\AnimationView.swift,137,281.0,729.0
lottie-ios,XML,D:\clones\lottie-ios\Example\macOS\Base.lproj\Main.storyboard,0,3.0,714.0
lottie-ios,Swift,D:\clones\lottie-ios\Sources\Private\Utility\Extensions\MathKit.swift,79,56.0,316.0
lottie-ios,Swift,D:\clones\lottie-ios\Sources\Private\Utility\Primitives\BezierPath.swift,70,79.0,270.0
lottie-ios,Swift,D:\clones\lottie-ios\Sources\Private\Experimental\ExperimentalAnimationLayer.swift,73,64.0,262.0
lottie-ios,Swift,D:\clones\lottie-ios\Sources\Public\iOS\Compatibility\CompatibleAnimationView.swift,53,16.0,254.0
lottie-ios,Swift,D:\clones\lottie-ios\Sources\Private\LayerContainers\Utility\CoreTextRenderLayer.swift,47,23.0,250.0
lottie-ios,Swift,D:\clones\lottie-ios\Sources\Private\Utility\Primitives\VectorsExtensions.swift,54,23.0,202.0
lottie-ios,Swift,D:\clones\lottie-ios\Sources\Private\Utility\Extensions\AnimationKeypathExtension.swift,33,35.0,200.0
lottie-ios,Swift,D:\clones\lottie-ios\Sources\Private\NodeRenderSystem\Nodes\Text\TextAnimatorNode.swift,53,18.0,199.0
lottie-ios,Swift,D:\clones\lottie-ios\Sources\Private\LayerContainers\AnimationContainer.swift,41,24.0,189.0
lottie-ios,Swift,D:\clones\lottie-ios\Sources\Private\NodeRenderSystem\Nodes\ModifierNodes\TrimPathNode.swift,45,47.0,189.0
lottie-ios,Swift,D:\clones\lottie-ios\Sources\Private\NodeRenderSystem\Nodes\PathNodes\StarNode.swift,33,15.0,174.0
lottie-ios,Swift,D:\clones\lottie-ios\Sources\Private\NodeRenderSystem\Nodes\PathNodes\RectNode.swift,28,26.0,171.0
lottie-ios,Swift,D:\clones\lottie-ios\Sources\Private\Utility\Debugging\LayerDebugging.swift,42,15.0,171.0
lottie-ios,Swift,D:\clones\lottie-ios\Sources\Private\Experimental\Layers\ShapeItemLayer.swift,57,34.0,168.0
lottie-ios,Swift,D:\clones\lottie-ios\Sources\Private\Experimental\Animations\CALayer+addAnimation.swift,34,54.0,165.0
lottie-ios,Swift,D:\clones\lottie-ios\Example\iOS\ViewControllers\AnimationPreviewViewController.swift,27,7.0,163.0
lottie-ios,Swift,D:\clones\lottie-ios\Sources\Public\Keyframes\Interpolatable.swift,37,53.0,163.0
lottie-ios,Swift,D:\clones\lottie-ios\Sources\Private\NodeRenderSystem\NodeProperties\ValueProviders\KeyframeInterpolator.swift,34,57.0,162.0
lottie-ios,Swift,D:\clones\lottie-ios\Sources\Private\Experimental\Animations\LayerProperty.swift,37,35.0,157.0
lottie-ios,Swift,D:\clones\lottie-ios\Sources\Public\iOS\AnimatedSwitch.swift,40,33.0,152.0
lottie-ios,Swift,D:\clones\lottie-ios\Sources\Public\Animation\AnimationPublic.swift,28,71.0,147.0
lottie-ios,Swift,D:\clones\lottie-ios\Sources\Private\Experimental\Animations\TransformAnimations.swift,28,50.0,141.0
lottie-ios,Swift,D:\clones\lottie-ios\Sources\Private\LayerContainers\CompLayers\MaskContainerLayer.swift,36,18.0,137.0
lottie-ios,Swift,D:\clones\lottie-ios\Sources\Private\NodeRenderSystem\Nodes\OutputNodes\Renderables\StrokeRenderer.swift,20,8.0,134.0
lottie-ios,Swift,D:\clones\lottie-ios\Tests\SnapshotTests.swift,42,45.0,124.0
lottie-ios,Swift,D:\clones\lottie-ios\Sources\Private\NodeRenderSystem\Nodes\PathNodes\PolygonNode.swift,32,15.0,123.0
lottie-ios,Swift,D:\clones\lottie-ios\Sources\Private\NodeRenderSystem\Nodes\OutputNodes\Renderables\GradientFillRenderer.swift,16,11.0,122.0
lottie-ios,Swift,D:\clones\lottie-ios\Sources\Private\Utility\Primitives\CompoundBezierPath.swift,28,18.0,121.0
lottie-ios,Swift,D:\clones\lottie-ios\Sources\Private\Utility\Extensions\CGFloatExtensions.swift,24,11.0,117.0
lottie-ios,Swift,D:\clones\lottie-ios\Sources\Private\LayerContainers\CompLayers\CompositionLayer.swift,29,15.0,116.0
lottie-ios,Swift,D:\clones\lottie-ios\Sources\Public\iOS\AnimatedControl.swift,31,33.0,113.0
lottie-ios,Swift,D:\clones\lottie-ios\Example\iOS\ViewControllers\SampleListViewController.swift,21,9.0,111.0
lottie-ios,Swift,D:\clones\lottie-ios\Sources\Private\Experimental\Layers\ShapeLayer.swift,39,37.0,109.0
lottie-ios,Swift,D:\clones\lottie-ios\Sources\Private\LayerContainers\CompLayers\TextCompositionLayer.swift,28,13.0,108.0
lottie-ios,Swift,D:\clones\lottie-ios\Sources\Private\Utility\Primitives\CurveVertex.swift,24,55.0,107.0
lottie-ios,Swift,D:\clones\lottie-ios\Sources\Private\NodeRenderSystem\Nodes\RenderNodes\GradientStrokeNode.swift,29,16.0,106.0
lottie-ios,Swift,D:\clones\lottie-ios\Sources\Private\Model\Layers\LayerModel.swift,31,29.0,104.0
lottie-ios,Swift,D:\clones\lottie-ios\Sources\Private\NodeRenderSystem\Nodes\RenderContainers\GroupNode.swift,34,17.0,104.0
lottie-ios,Swift,D:\clones\lottie-ios\Sources\Private\NodeRenderSystem\Nodes\RenderNodes\StrokeNode.swift,31,18.0,104.0
lottie-ios,Swift,D:\clones\lottie-ios\Sources\Private\LayerContainers\Utility\LayerTransformNode.swift,30,13.0,101.0
lottie-ios,Swift,D:\clones\lottie-ios\Sources\Private\Utility\Interpolatable\InterpolatableExtensions.swift,20,15.0,100.0
lottie-ios,JSON,D:\clones\lottie-ios\script\test-carthage\CarthageTest\Assets.xcassets\AppIcon.appiconset\Contents.json,0,0.0,98.0
