project,language,filename,blank,comment,code
mpv,C,D:\clones\mpv\player\command.c,852,199.0,5721.0
mpv,reStructuredText,D:\clones\mpv\DOCS\man\options.rst,1542,9.0,5472.0
mpv,C,D:\clones\mpv\demux\demux.c,726,532.0,3358.0
mpv,C,D:\clones\mpv\video\out\gpu\video.c,644,432.0,3357.0
mpv,C,D:\clones\mpv\options\m_option.c,446,118.0,3305.0
mpv,C,D:\clones\mpv\demux\demux_mkv.c,390,135.0,2733.0
mpv,reStructuredText,D:\clones\mpv\DOCS\man\input.rst,848,16.0,2706.0
mpv,Lua,D:\clones\mpv\player\lua\osc.lua,450,265.0,2137.0
mpv,C,D:\clones\mpv\video\out\d3d11\ra_d3d11.c,317,94.0,2056.0
mpv,C,D:\clones\mpv\video\out\x11_common.c,272,70.0,1797.0
mpv,C,D:\clones\mpv\player\client.c,305,147.0,1760.0
mpv,C,D:\clones\mpv\video\out\wayland_common.c,324,75.0,1668.0
mpv,Meson,D:\clones\mpv\meson.build,218,40.0,1611.0
mpv,C,D:\clones\mpv\player\loadfile.c,300,131.0,1573.0
mpv,C,D:\clones\mpv\video\out\w32_common.c,255,181.0,1462.0
mpv,C,D:\clones\mpv\input\input.c,208,105.0,1389.0
mpv,C,D:\clones\mpv\video\out\vo_gpu_next.c,215,83.0,1276.0
mpv,C,D:\clones\mpv\video\out\vo.c,182,119.0,1145.0
mpv,C,D:\clones\mpv\demux\demux_lavf.c,181,87.0,1113.0
mpv,reStructuredText,D:\clones\mpv\DOCS\man\mpv.rst,439,105.0,1088.0
mpv,C,D:\clones\mpv\player\lua.c,154,97.0,1080.0
mpv,C,D:\clones\mpv\stream\stream_dvb.c,138,93.0,1047.0
mpv,C,D:\clones\mpv\filters\f_decoder_wrapper.c,224,72.0,1021.0
mpv,C,D:\clones\mpv\player\playloop.c,181,115.0,985.0
mpv,C,D:\clones\mpv\video\out\opengl\ra_gl.c,179,49.0,979.0
mpv,C,D:\clones\mpv\video\decode\vd_lavc.c,239,82.0,978.0
mpv,C,D:\clones\mpv\video\repack.c,170,77.0,953.0
mpv,C,D:\clones\mpv\options\options.c,127,35.0,940.0
mpv,Lua,D:\clones\mpv\player\lua\stats.lua,147,137.0,923.0
mpv,C,D:\clones\mpv\filters\f_lavfi.c,175,68.0,920.0
mpv,C,D:\clones\mpv\player\video.c,190,160.0,906.0
mpv,C,D:\clones\mpv\video\out\drm_common.c,152,41.0,905.0
mpv,C,D:\clones\mpv\video\mp_image.c,154,146.0,900.0
mpv,C,D:\clones\mpv\player\javascript.c,148,210.0,897.0
mpv,C,D:\clones\mpv\audio\out\ao_alsa.c,178,95.0,891.0
