project,language,filename,blank,comment,code
cabal,JSON,D:\clones\cabal\license-list-data\licenses-3.10.json,0,0.0,5542.0
cabal,JSON,D:\clones\cabal\license-list-data\licenses-3.9.json,0,0.0,5297.0
cabal,JSON,D:\clones\cabal\license-list-data\licenses-3.6.json,0,0.0,4974.0
cabal,JSON,D:\clones\cabal\license-list-data\licenses-3.2.json,0,0.0,4729.0
cabal,JSON,D:\clones\cabal\license-list-data\licenses-3.0.json,0,0.0,4653.0
cabal,Haskell,D:\clones\cabal\cabal-install\src\Distribution\Client\Init\Licenses.hs,15,8.0,3054.0
cabal,Haskell,D:\clones\cabal\cabal-install\src\Distribution\Client\ProjectPlanning.hs,400,1112.0,2457.0
cabal,Bourne Shell,D:\clones\cabal\cabal-testsuite\PackageTests\Regression\T5386\configure,298,358.0,2181.0
cabal,Haskell,D:\clones\cabal\Cabal-syntax\src\Distribution\SPDX\LicenseId.hs,27,62.0,2063.0
cabal,Haskell,D:\clones\cabal\cabal-install\src\Distribution\Client\Setup.hs,266,196.0,2035.0
cabal,Bourne Shell,D:\clones\cabal\cabal-testsuite\PackageTests\AutoconfBadPaths\configure,259,321.0,1826.0
cabal,Haskell,D:\clones\cabal\Cabal\src\Distribution\Simple\Setup.hs,275,248.0,1814.0
cabal,Haskell,D:\clones\cabal\cabal-install\src\Distribution\Client\TargetSelector.hs,317,468.0,1744.0
cabal,Haskell,D:\clones\cabal\Cabal\src\Distribution\PackageDescription\Check.hs,296,423.0,1693.0
cabal,Haskell,D:\clones\cabal\cabal-install\tests\IntegrationTests2.hs,231,125.0,1607.0
cabal,Haskell,D:\clones\cabal\Cabal\src\Distribution\Simple\GHC.hs,182,393.0,1544.0
cabal,Haskell,D:\clones\cabal\cabal-install\tests\UnitTests\Distribution\Solver\Modular\Solver.hs,161,433.0,1523.0
cabal,Haskell,D:\clones\cabal\Cabal\src\Distribution\Simple\Configure.hs,206,472.0,1450.0
cabal,Haskell,D:\clones\cabal\cabal-install\src\Distribution\Client\ProjectConfig\Legacy.hs,150,128.0,1377.0
cabal,Haskell,D:\clones\cabal\Cabal\src\Distribution\Simple\GHCJS.hs,178,411.0,1263.0
cabal,Haskell,D:\clones\cabal\cabal-install\src\Distribution\Client\Install.hs,193,162.0,1214.0
cabal,Haskell,D:\clones\cabal\cabal-install\src\Distribution\Client\Config.hs,135,148.0,1206.0
cabal,reStructuredText,D:\clones\cabal\doc\cabal-package.rst,932,1471.0,1144.0
cabal,Haskell,D:\clones\cabal\cabal-install\tests\UnitTests\Distribution\Client\Init\NonInteractive.hs,61,126.0,1080.0
cabal,Haskell,D:\clones\cabal\cabal-install\src\Distribution\Client\ProjectConfig.hs,190,233.0,1040.0
cabal,Haskell,D:\clones\cabal\cabal-install\src\Distribution\Client\ProjectBuilding.hs,198,322.0,1023.0
cabal,Haskell,D:\clones\cabal\Cabal\src\Distribution\Simple\Utils.hs,177,470.0,973.0
cabal,Haskell,D:\clones\cabal\cabal-install\src\Distribution\Client\ProjectOrchestration.hs,179,261.0,923.0
cabal,Markdown,D:\clones\cabal\Cabal\ChangeLog.md,111,0.0,899.0
cabal,Haskell,D:\clones\cabal\cabal-install\src\Distribution\Client\IndexUtils.hs,161,225.0,898.0
cabal,Haskell,D:\clones\cabal\cabal-install\main\Main.hs,86,58.0,839.0
cabal,Haskell,D:\clones\cabal\cabal-install\tests\UnitTests\Distribution\Client\Init\Interactive.hs,72,146.0,788.0
cabal,Haskell,D:\clones\cabal\cabal-install\src\Distribution\Client\Dependency.hs,133,156.0,774.0
cabal,Haskell,D:\clones\cabal\cabal-install\src\Distribution\Client\CmdInstall.hs,107,102.0,765.0
cabal,Haskell,D:\clones\cabal\cabal-install\src\Distribution\Client\HttpUtils.hs,115,83.0,728.0
cabal,Haskell,D:\clones\cabal\Cabal\src\Distribution\Simple\Haddock.hs,121,84.0,717.0
cabal,Haskell,D:\clones\cabal\cabal-install\tests\UnitTests\Distribution\Client\ProjectConfig.hs,78,25.0,704.0
cabal,Haskell,D:\clones\cabal\cabal-testsuite\src\Test\Cabal\Prelude.hs,139,213.0,691.0
cabal,Haskell,D:\clones\cabal\cabal-install\tests\UnitTests\Distribution\Client\FileMonitor.hs,117,70.0,690.0
cabal,Haskell,D:\clones\cabal\cabal-install\tests\UnitTests\Distribution\Client\VCS.hs,153,121.0,673.0
cabal,Haskell,D:\clones\cabal\Cabal\src\Distribution\Simple\BuildTarget.hs,179,213.0,672.0
cabal,Haskell,D:\clones\cabal\cabal-install\src\Distribution\Client\FileMonitor.hs,153,367.0,651.0
cabal,Haskell,D:\clones\cabal\cabal-install\tests\UnitTests\Distribution\Solver\Modular\DSL.hs,100,84.0,637.0
cabal,Haskell,D:\clones\cabal\Cabal-syntax\src\Distribution\PackageDescription\FieldGrammar.hs,79,97.0,635.0
cabal,Haskell,D:\clones\cabal\Cabal\src\Distribution\Simple\Build.hs,97,104.0,629.0
cabal,Haskell,D:\clones\cabal\cabal-install\src\Distribution\Client\SetupWrapper.hs,69,197.0,609.0
cabal,Haskell,D:\clones\cabal\Cabal\src\Distribution\Simple.hs,93,119.0,596.0
cabal,Haskell,D:\clones\cabal\Cabal-syntax\src\Distribution\PackageDescription\Parsec.hs,137,240.0,588.0
cabal,Haskell,D:\clones\cabal\Cabal\src\Distribution\Simple\PreProcess.hs,58,194.0,587.0
cabal,Haskell,D:\clones\cabal\cabal-install\src\Distribution\Client\InstallPlan.hs,117,276.0,564.0
cabal,Haskell,D:\clones\cabal\cabal-install\src\Distribution\Client\ProjectPlanOutput.hs,93,314.0,564.0
cabal,Haskell,D:\clones\cabal\Cabal\src\Distribution\Simple\Program\GHC.hs,165,136.0,557.0
cabal,Python,D:\clones\cabal\doc\cabaldomain.py,184,187.0,546.0
cabal,Haskell,D:\clones\cabal\cabal-install\src\Distribution\Client\VCS.hs,66,152.0,529.0
cabal,Haskell,D:\clones\cabal\Cabal\src\Distribution\Simple\GHC\Internal.hs,60,108.0,525.0
cabal,Haskell,D:\clones\cabal\cabal-install\src\Distribution\Client\List.hs,67,54.0,506.0
cabal,vim script,D:\clones\cabal\editors\vim\syntax\cabal.vim,56,60.0,504.0
cabal,Haskell,D:\clones\cabal\cabal-install\src\Distribution\Client\ProjectPlanning\Types.hs,115,271.0,469.0
cabal,reStructuredText,D:\clones\cabal\doc\buildinfo-fields-reference.rst,197,1.0,468.0
cabal,JSON,D:\clones\cabal\license-list-data\exceptions-3.10.json,0,0.0,466.0
cabal,JSON,D:\clones\cabal\license-list-data\exceptions-3.9.json,0,0.0,466.0
cabal,Haskell,D:\clones\cabal\cabal-install\src\Distribution\Client\Targets.hs,120,130.0,465.0
cabal,Haskell,D:\clones\cabal\Cabal\src\Distribution\Simple\Register.hs,58,88.0,461.0
cabal,Haskell,D:\clones\cabal\cabal-testsuite\src\Test\Cabal\Monad.hs,65,112.0,436.0
cabal,reStructuredText,D:\clones\cabal\doc\cabal-commands.rst,232,108.0,436.0
cabal,Haskell,D:\clones\cabal\cabal-install\tests\UnitTests\Distribution\Solver\Modular\QuickCheck.hs,90,39.0,424.0
cabal,Haskell,D:\clones\cabal\Cabal-described\src\Distribution\Described.hs,110,49.0,418.0
cabal,Haskell,D:\clones\cabal\Cabal\src\Distribution\Simple\Command.hs,83,92.0,413.0
cabal,JSON,D:\clones\cabal\license-list-data\exceptions-3.6.json,0,0.0,408.0
cabal,JSON,D:\clones\cabal\bootstrap\linux-8.6.5.json,0,0.0,401.0
cabal,JSON,D:\clones\cabal\bootstrap\linux-8.8.4.json,0,0.0,401.0
cabal,Haskell,D:\clones\cabal\cabal-install\src\Distribution\Client\CmdRepl.hs,68,79.0,398.0
cabal,Haskell,D:\clones\cabal\Cabal-syntax\src\Distribution\Fields\Lexer.hs,55,44.0,397.0
cabal,JSON,D:\clones\cabal\bootstrap\linux-8.10.7.json,0,0.0,394.0
cabal,reStructuredText,D:\clones\cabal\doc\developing-packages.rst,136,24.0,384.0
cabal,Bourne Shell,D:\clones\cabal\validate.sh,80,45.0,383.0
cabal,Haskell,D:\clones\cabal\Cabal\src\Distribution\Simple\SrcDist.hs,60,111.0,366.0
cabal,JSON,D:\clones\cabal\license-list-data\exceptions-3.2.json,0,0.0,363.0
cabal,Haskell,D:\clones\cabal\Cabal-tests\tests\custom-setup\CabalDoctestSetup.hs,75,155.0,360.0
cabal,Haskell,D:\clones\cabal\Cabal\src\Distribution\Simple\PackageIndex.hs,82,274.0,360.0
cabal,Haskell,D:\clones\cabal\cabal-install-solver\src\Distribution\Solver\Modular\Validate.hs,47,187.0,356.0
cabal,Haskell,D:\clones\cabal\Cabal\src\Distribution\Backpack\UnifyM.hs,93,177.0,355.0
cabal,Haskell,D:\clones\cabal\Cabal-QuickCheck\src\Test\QuickCheck\Instances\Cabal.hs,100,79.0,354.0
cabal,Haskell,D:\clones\cabal\Cabal-syntax\src\Distribution\PackageDescription\Configuration.hs,59,189.0,353.0
cabal,Haskell,D:\clones\cabal\cabal-install-solver\src\Distribution\Solver\Modular\Linking.hs,65,104.0,350.0
cabal,Haskell,D:\clones\cabal\Cabal-syntax\src\Distribution\Parsec.hs,73,102.0,349.0
cabal,Haskell,D:\clones\cabal\Cabal\src\Distribution\Simple\Program\HcPkg.hs,76,94.0,347.0
cabal,Haskell,D:\clones\cabal\cabal-install\src\Distribution\Client\Configure.hs,44,79.0,347.0
cabal,Haskell,D:\clones\cabal\Cabal\src\Distribution\Simple\InstallDirs.hs,54,106.0,346.0
cabal,Haskell,D:\clones\cabal\solver-benchmarks\HackageBenchmark.hs,53,28.0,346.0
cabal,Haskell,D:\clones\cabal\cabal-install\src\Distribution\Client\Init\NonInteractive\Command.hs,71,62.0,342.0
cabal,Haskell,D:\clones\cabal\cabal-install\src\Distribution\Client\Init\Types.hs,57,75.0,340.0
cabal,Haskell,D:\clones\cabal\cabal-install\src\Distribution\Client\Utils.hs,52,93.0,337.0
cabal,Haskell,D:\clones\cabal\cabal-install\src\Distribution\Client\CmdOutdated.hs,31,27.0,334.0
cabal,Haskell,D:\clones\cabal\cabal-install\src\Distribution\Client\Init\Interactive\Command.hs,62,75.0,331.0
cabal,Haskell,D:\clones\cabal\cabal-install-solver\src\Distribution\Solver\Modular\IndexConversion.hs,47,186.0,329.0
cabal,Haskell,D:\clones\cabal\cabal-install-solver\src\Distribution\Solver\Modular\Preference.hs,45,127.0,322.0
cabal,Haskell,D:\clones\cabal\Cabal-tests\tests\ParserTests.hs,36,24.0,318.0
