project,language,filename,blank,comment,code
ijkplayer,C,D:\clones\ijkplayer\ijkmedia\ijkplayer\ff_ffplay.c,589,197.0,4264.0
ijkplayer,C,D:\clones\ijkplayer\ijkmedia\ijkplayer\ijkavformat\cJSON.c,385,199.0,2170.0
ijkplayer,C,D:\clones\ijkplayer\ijkmedia\ijkplayer\android\pipeline\ffpipenode_android_mediacodec_vdec.c,220,112.0,1754.0
ijkplayer,C,D:\clones\ijkplayer\ijkmedia\ijkplayer\ijkavformat\ijklas.c,274,53.0,1751.0
ijkplayer,Objective-C,D:\clones\ijkplayer\ios\IJKMediaPlayer\IJKMediaPlayer\IJKFFMoviePlayerController.m,280,58.0,1471.0
ijkplayer,C,D:\clones\ijkplayer\ijkmedia\ijkplayer\ijkavformat\ijkiocache.c,154,25.0,1011.0
ijkplayer,Java,D:\clones\ijkplayer\android\ijkplayer\ijkplayer-example\src\main\java\tv\danmaku\ijk\media\example\widget\media\IjkVideoView.java,146,149.0,977.0
ijkplayer,Objective-C,D:\clones\ijkplayer\ios\IJKMediaPlayer\IJKMediaPlayer\ijkmedia\ijkplayer\ios\pipeline\IJKVideoToolBoxAsync.m,196,42.0,974.0
ijkplayer,C,D:\clones\ijkplayer\ijkmedia\ijkplayer\android\ijkplayer_jni.c,208,35.0,971.0
ijkplayer,Java,D:\clones\ijkplayer\android\ijkplayer\ijkplayer-java\src\main\java\tv\danmaku\ijk\media\player\IjkMediaPlayer.java,196,210.0,881.0
ijkplayer,Objective-C,D:\clones\ijkplayer\ios\IJKMediaPlayer\IJKMediaPlayer\ijkmedia\ijkplayer\ios\pipeline\IJKVideoToolBoxSync.m,172,38.0,863.0
ijkplayer,Objective-C,D:\clones\ijkplayer\ios\IJKMediaPlayer\IJKMediaPlayer\IJKAVMoviePlayerController.m,173,111.0,799.0
ijkplayer,C/C++ Header,D:\clones\ijkplayer\ijkmedia\ijkplayer\ff_ffplay_def.h,124,66.0,705.0
ijkplayer,C,D:\clones\ijkplayer\ijkmedia\ijkplayer\ijkplayer.c,133,54.0,611.0
ijkplayer,C,D:\clones\ijkplayer\ijkmedia\ijkplayer\ijkavformat\ijkasync.c,127,47.0,595.0
ijkplayer,C,D:\clones\ijkplayer\ijkmedia\ijkj4a\j4a\class\android\media\MediaCodec.c,109,19.0,509.0
ijkplayer,C,D:\clones\ijkplayer\ijkmedia\ijkj4a\j4a\class\android\os\Bundle.c,117,19.0,476.0
ijkplayer,Objective-C,D:\clones\ijkplayer\ios\IJKMediaPlayer\IJKMediaPlayer\ijkmedia\ijksdl\ios\IJKSDLGLView.m,117,51.0,470.0
ijkplayer,Java,D:\clones\ijkplayer\android\ijkplayer\ijkplayer-exo\src\main\java\tv\danmaku\ijk\media\exo\demo\player\DemoPlayer.java,77,79.0,444.0
ijkplayer,C,D:\clones\ijkplayer\ijkmedia\ijkplayer\ijkavformat\ijkiomanager.c,74,20.0,413.0
