project,language,filename,blank,comment,code
spectacle,XML,D:\clones\spectacle\Spectacle\Resources\Localizations\Base.lproj\SpectaclePreferencesWindow.xib,0,0.0,457.0
spectacle,Objective-C,D:\clones\spectacle\Spectacle\Sources\SpectacleAppDelegate.m,41,3.0,371.0
spectacle,JSON,D:\clones\spectacle\Spectacle\Resources\Images.xcassets\10.9 Crash Fix.imageset\Contents.json,0,0.0,368.0
spectacle,Objective-C,D:\clones\spectacle\Spectacle\Sources\SpectacleShortcutRecorder.m,33,0.0,316.0
spectacle,Objective-C,D:\clones\spectacle\SpectacleSpecs\Sources\SpectacleShortcutKeyBindingsSpec.m,23,0.0,306.0
spectacle,XML,D:\clones\spectacle\Spectacle\Resources\Localizations\Base.lproj\Spectacle.xib,0,0.0,272.0
spectacle,Objective-C,D:\clones\spectacle\Spectacle\Sources\SpectacleShortcutKeyBindings.m,19,0.0,250.0
spectacle,Objective-C,D:\clones\spectacle\Spectacle\Sources\SpectacleShortcutTranslations.m,15,0.0,224.0
spectacle,Objective-C,D:\clones\spectacle\SpectacleSpecs\Sources\SpectacleSmallerWindowCalculationSpec.m,15,0.0,217.0
spectacle,Objective-C,D:\clones\spectacle\Spectacle\Sources\SpectacleShortcutManager.m,22,0.0,216.0
spectacle,Objective-C,D:\clones\spectacle\SpectacleSpecs\Sources\SpectacleLargerWindowCalculationSpec.m,13,0.0,200.0
spectacle,Objective-C,D:\clones\spectacle\Spectacle\Sources\SpectacleWindowPositionManager.m,12,0.0,189.0
spectacle,Objective-C,D:\clones\spectacle\SpectacleSpecs\Sources\SpectacleShortcutTranslationsSpec.m,18,0.0,188.0
spectacle,Objective-C,D:\clones\spectacle\Spectacle\Sources\SpectaclePreferencesController.m,14,0.0,173.0
spectacle,Objective-C,D:\clones\spectacle\Spectacle\Sources\SpectacleShortcut.m,22,0.0,156.0
spectacle,Objective-C,D:\clones\spectacle\SpectacleSpecs\Sources\SpectacleWindowPositionManagerSpec.m,47,0.0,155.0
spectacle,Objective-C,D:\clones\spectacle\Spectacle\Sources\SpectacleAccessibilityElement.m,18,0.0,141.0
spectacle,XML,D:\clones\spectacle\Spectacle.xcodeproj\xcshareddata\xcschemes\Spectacle.xcscheme,0,0.0,111.0
spectacle,Objective-C,D:\clones\spectacle\Spectacle\Sources\SpectacleScreenDetector.m,9,0.0,106.0
