project,language,filename,blank,comment,code
scotty,Haskell,D:\clones\scotty\Web\Scotty\Action.hs,44,95.0,219.0
scotty,Haskell,D:\clones\scotty\Web\Scotty\Internal\Types.hs,59,14.0,206.0
scotty,YAML,D:\clones\scotty\.github\workflows\haskell-ci.yml,1,14.0,177.0
scotty,Haskell,D:\clones\scotty\test\Web\ScottySpec.hs,39,2.0,171.0
scotty,Haskell,D:\clones\scotty\Web\Scotty\Route.hs,35,70.0,157.0
scotty,Markdown,D:\clones\scotty\changelog.md,67,0.0,133.0
scotty,Haskell,D:\clones\scotty\Web\Scotty.hs,50,180.0,115.0
scotty,Haskell,D:\clones\scotty\Web\Scotty\Trans.hs,13,51.0,72.0
scotty,Haskell,D:\clones\scotty\Web\Scotty\Util.hs,16,6.0,71.0
scotty,Haskell,D:\clones\scotty\examples\basic.hs,27,29.0,58.0
scotty,Haskell,D:\clones\scotty\examples\cookies.hs,9,2.0,52.0
scotty,Haskell,D:\clones\scotty\examples\exceptions.hs,14,5.0,46.0
scotty,Haskell,D:\clones\scotty\bench\Main.hs,10,0.0,44.0
scotty,Markdown,D:\clones\scotty\README.md,16,0.0,43.0
scotty,Haskell,D:\clones\scotty\examples\urlshortener.hs,11,13.0,40.0
scotty,Haskell,D:\clones\scotty\examples\globalstate.hs,16,27.0,39.0
scotty,Haskell,D:\clones\scotty\examples\upload.hs,8,2.0,38.0
scotty,Haskell,D:\clones\scotty\examples\bodyecho.hs,6,0.0,31.0
scotty,Haskell,D:\clones\scotty\examples\reader.hs,7,4.0,28.0
scotty,JavaScript,D:\clones\scotty\examples\static\jquery-json.js,1,0.0,22.0
scotty,Haskell,D:\clones\scotty\examples\options.hs,6,2.0,14.0
scotty,Haskell,D:\clones\scotty\examples\gzip.hs,5,3.0,13.0
scotty,make,D:\clones\scotty\Makefile,1,0.0,4.0
scotty,JavaScript,D:\clones\scotty\examples\static\jquery.js,0,1.0,3.0
scotty,Haskell,D:\clones\scotty\Setup.hs,0,0.0,2.0
scotty,XML,D:\clones\scotty\cabal.project,0,0.0,2.0
scotty,HTML,D:\clones\scotty\examples\404.html,0,0.0,1.0
scotty,Haskell,D:\clones\scotty\test\Spec.hs,0,0.0,1.0
