project,language,filename,blank,comment,code
elasticsearch,Java,D:\clones\elasticsearch\x-pack\plugin\sql\src\main\java\org\elasticsearch\xpack\sql\parser\SqlBaseParser.java,1102,4.0,8245.0
elasticsearch,Properties,D:\clones\elasticsearch\x-pack\plugin\ml\src\main\resources\org\elasticsearch\xpack\ml\transforms\exact.properties,0,0.0,8105.0
elasticsearch,AsciiDoc,D:\clones\elasticsearch\docs\painless\painless-api-reference\painless-api-reference-shared\packages.asciidoc,699,1.0,7916.0
elasticsearch,Java,D:\clones\elasticsearch\server\src\test\java\org\elasticsearch\index\engine\InternalEngineTests.java,430,247.0,6784.0
elasticsearch,JSON,D:\clones\elasticsearch\modules\mapper-extras\src\test\resources\org\elasticsearch\index\mapper\extras\metricbeat-6.0.template.json,0,0.0,6173.0
elasticsearch,Java,D:\clones\elasticsearch\modules\lang-painless\src\main\java\org\elasticsearch\painless\antlr\PainlessParser.java,613,4.0,4910.0
elasticsearch,Java,D:\clones\elasticsearch\server\src\test\java\org\elasticsearch\index\shard\IndexShardTests.java,392,170.0,3890.0
elasticsearch,Java,D:\clones\elasticsearch\server\src\test\java\org\elasticsearch\index\translog\TranslogTests.java,302,124.0,3545.0
elasticsearch,YAML,D:\clones\elasticsearch\modules\ingest-user-agent\src\main\resources\regexes.yml,575,1557.0,3472.0
elasticsearch,JSON,D:\clones\elasticsearch\x-pack\plugin\core\src\main\resources\monitoring-es-mb.json,0,0.0,3301.0
elasticsearch,Java,D:\clones\elasticsearch\x-pack\plugin\eql\src\main\java\org\elasticsearch\xpack\eql\parser\EqlBaseParser.java,453,4.0,3125.0
elasticsearch,Java,D:\clones\elasticsearch\server\src\test\java\org\elasticsearch\search\aggregations\bucket\composite\CompositeAggregatorTests.java,183,58.0,3113.0
elasticsearch,Java,D:\clones\elasticsearch\server\src\internalClusterTest\java\org\elasticsearch\search\fetch\subphase\highlight\HighlighterSearchIT.java,446,122.0,3053.0
elasticsearch,Java,D:\clones\elasticsearch\server\src\main\java\org\elasticsearch\index\shard\IndexShard.java,307,782.0,2998.0
elasticsearch,Java,D:\clones\elasticsearch\server\src\main\java\org\elasticsearch\snapshots\SnapshotsService.java,254,548.0,2881.0
elasticsearch,Java,D:\clones\elasticsearch\server\src\main\java\org\elasticsearch\repositories\blobstore\BlobStoreRepository.java,235,484.0,2834.0
