project,language,filename,blank,comment,code
robotjs,JSON,D:\clones\robotjs\package-lock.json,0,0.0,3252.0
robotjs,C/C++ Header,D:\clones\robotjs\src\uthash.h,61,127.0,741.0
robotjs,C++,D:\clones\robotjs\src\robotjs.cc,165,60.0,709.0
robotjs,C,D:\clones\robotjs\src\snprintf.c,56,417.0,546.0
robotjs,Markdown,D:\clones\robotjs\CHANGELOG.md,132,0.0,477.0
robotjs,C,D:\clones\robotjs\src\bmp_io.c,70,59.0,302.0
robotjs,C/C++ Header,D:\clones\robotjs\src\keycode.h,26,2.0,283.0
robotjs,C,D:\clones\robotjs\src\mouse.c,75,66.0,268.0
robotjs,C,D:\clones\robotjs\src\keypress.c,40,26.0,262.0
robotjs,C,D:\clones\robotjs\src\png_io.c,57,31.0,250.0
robotjs,C,D:\clones\robotjs\src\str_io.c,30,16.0,160.0
robotjs,C,D:\clones\robotjs\src\bitmap_find.c,40,80.0,150.0
robotjs,C/C++ Header,D:\clones\robotjs\src\ms_stdint.h,35,52.0,137.0
robotjs,C,D:\clones\robotjs\src\alert.c,25,22.0,132.0
robotjs,C,D:\clones\robotjs\src\keycode.c,23,15.0,125.0
robotjs,Markdown,D:\clones\robotjs\README.md,59,0.0,115.0
robotjs,C,D:\clones\robotjs\src\screengrab.c,28,6.0,115.0
robotjs,JavaScript,D:\clones\robotjs\test\mouse.js,26,1.0,98.0
robotjs,C/C++ Header,D:\clones\robotjs\src\endian.h,17,11.0,95.0
robotjs,C,D:\clones\robotjs\src\base64.c,12,7.0,92.0
robotjs,JavaScript,D:\clones\robotjs\test\keyboard.js,20,4.0,89.0
robotjs,C,D:\clones\robotjs\src\pasteboard.c,16,5.0,85.0
robotjs,C,D:\clones\robotjs\src\MMBitmap.c,17,1.0,75.0
robotjs,C,D:\clones\robotjs\src\zlib_util.c,18,7.0,74.0
robotjs,JavaScript,D:\clones\robotjs\test\integration\mouse.js,10,12.0,73.0
robotjs,C,D:\clones\robotjs\src\io.c,9,0.0,70.0
robotjs,C/C++ Header,D:\clones\robotjs\src\types.h,23,1.0,65.0
robotjs,C/C++ Header,D:\clones\robotjs\src\rgb.h,17,22.0,64.0
robotjs,Python,D:\clones\robotjs\binding.gyp,6,0.0,60.0
robotjs,C/C++ Header,D:\clones\robotjs\src\mouse.h,22,23.0,60.0
robotjs,JSON,D:\clones\robotjs\package.json,0,0.0,55.0
robotjs,C/C++ Header,D:\clones\robotjs\src\MMBitmap.h,17,18.0,52.0
robotjs,C/C++ Header,D:\clones\robotjs\src\keypress.h,19,14.0,52.0
robotjs,YAML,D:\clones\robotjs\.travis.yml,11,2.0,49.0
robotjs,C,D:\clones\robotjs\src\color_find.c,10,1.0,47.0
robotjs,JavaScript,D:\clones\robotjs\test\bitmap.js,9,3.0,44.0
robotjs,C,D:\clones\robotjs\src\xdisplay.c,9,3.0,43.0
robotjs,C,D:\clones\robotjs\src\UTHashTable.c,10,6.0,40.0
robotjs,C/C++ Header,D:\clones\robotjs\src\snprintf.h,9,0.0,37.0
robotjs,C/C++ Header,D:\clones\robotjs\src\os.h,8,8.0,33.0
robotjs,JavaScript,D:\clones\robotjs\test\screen.js,6,0.0,33.0
robotjs,C,D:\clones\robotjs\src\MMPointArray.c,8,1.0,32.0
robotjs,TypeScript,D:\clones\robotjs\index.d.ts,3,0.0,30.0
robotjs,C/C++ Header,D:\clones\robotjs\src\UTHashTable.h,10,43.0,30.0
robotjs,JavaScript,D:\clones\robotjs\test\integration\keyboard.js,6,2.0,30.0
robotjs,C/C++ Header,D:\clones\robotjs\src\bmp_io.h,11,23.0,29.0
robotjs,C/C++ Header,D:\clones\robotjs\src\io.h,14,12.0,29.0
robotjs,C,D:\clones\robotjs\src\screen.c,4,0.0,29.0
robotjs,JavaScript,D:\clones\robotjs\test\integration\screen.js,4,1.0,29.0
robotjs,JavaScript,D:\clones\robotjs\index.js,7,1.0,28.0
robotjs,Markdown,D:\clones\robotjs\.github\ISSUE_TEMPLATE.md,6,0.0,26.0
robotjs,YAML,D:\clones\robotjs\appveyor.yml,8,8.0,25.0
robotjs,C/C++ Header,D:\clones\robotjs\src\microsleep.h,5,12.0,23.0
robotjs,C,D:\clones\robotjs\src\deadbeef_rand.c,4,2.0,21.0
robotjs,C/C++ Header,D:\clones\robotjs\src\str_io.h,8,21.0,21.0
robotjs,C/C++ Header,D:\clones\robotjs\src\bitmap_find.h,8,24.0,20.0
robotjs,C/C++ Header,D:\clones\robotjs\src\ms_stdbool.h,8,0.0,19.0
robotjs,C/C++ Header,D:\clones\robotjs\src\screen.h,7,3.0,19.0
robotjs,C/C++ Header,D:\clones\robotjs\src\color_find.h,8,23.0,18.0
robotjs,C/C++ Header,D:\clones\robotjs\src\pasteboard.h,6,4.0,18.0
robotjs,C/C++ Header,D:\clones\robotjs\src\MMPointArray.h,9,7.0,17.0
robotjs,C/C++ Header,D:\clones\robotjs\src\png_io.h,8,12.0,17.0
robotjs,C/C++ Header,D:\clones\robotjs\src\xdisplay.h,7,6.0,16.0
robotjs,C/C++ Header,D:\clones\robotjs\src\screengrab.h,5,2.0,14.0
robotjs,C/C++ Header,D:\clones\robotjs\src\deadbeef_rand.h,10,12.0,13.0
robotjs,C/C++ Header,D:\clones\robotjs\src\zlib_util.h,5,14.0,13.0
robotjs,C/C++ Header,D:\clones\robotjs\src\base64.h,5,14.0,12.0
robotjs,C/C++ Header,D:\clones\robotjs\src\inline_keywords.h,1,2.0,12.0
robotjs,C/C++ Header,D:\clones\robotjs\src\alert.h,3,3.0,11.0
robotjs,Markdown,D:\clones\robotjs\.github\CONTRIBUTING.md,1,0.0,5.0
robotjs,Markdown,D:\clones\robotjs\LICENSE.md,3,0.0,4.0
