project,language,filename,blank,comment,code
credo,Markdown,D:\clones\credo\CHANGELOG.md,405,0.0,846.0
credo,Elixir,D:\clones\credo\test\credo\check\warning\unused_enum_operation_test.exs,80,6.0,801.0
credo,Elixir,D:\clones\credo\test\fixtures\example_code\clean.ex,221,527.0,753.0
credo,Elixir,D:\clones\credo\test\fixtures\integration_test_config\lib\clean\dirty.ex,221,527.0,751.0
credo,Elixir,D:\clones\credo\test\fixtures\example_code\browser.ex,285,527.0,707.0
credo,Elixir,D:\clones\credo\test\fixtures\example_code\browser2.ex,285,527.0,707.0
credo,Elixir,D:\clones\credo\test\credo\check\warning\unused_path_operation_test.exs,62,2.0,680.0
credo,Elixir,D:\clones\credo\test\credo\check\warning\unused_string_operation_test.exs,62,2.0,639.0
credo,Elixir,D:\clones\credo\test\credo\code\token_ast_correlation_test.exs,26,2.0,623.0
credo,Elixir,D:\clones\credo\test\credo\check\warning\unused_file_operation_test.exs,46,1.0,570.0
credo,Elixir,D:\clones\credo\test\credo\code\heredocs_test.exs,118,90.0,539.0
credo,Elixir,D:\clones\credo\test\credo\check\warning\unused_list_operation_test.exs,48,2.0,522.0
credo,Elixir,D:\clones\credo\test\credo\check\warning\unused_keyword_operation_test.exs,48,3.0,515.0
credo,Elixir,D:\clones\credo\test\credo\check\warning\unused_regex_operation_test.exs,47,2.0,509.0
credo,Elixir,D:\clones\credo\test\credo\check\warning\unused_tuple_operation_test.exs,47,2.0,509.0
credo,Elixir,D:\clones\credo\lib\credo\code\heredocs.ex,79,25.0,501.0
credo,Elixir,D:\clones\credo\lib\credo\cli\command\explain\output\default.ex,93,13.0,499.0
credo,Elixir,D:\clones\credo\test\fixtures\example_code\nested_escaped_heredocs.ex,104,78.0,494.0
credo,Elixir,D:\clones\credo\test\credo\code_test.exs,81,4.0,485.0
credo,Elixir,D:\clones\credo\test\credo\code\module_test.exs,124,27.0,482.0
credo,Elixir,D:\clones\credo\lib\credo\check.ex,139,144.0,478.0
credo,Elixir,D:\clones\credo\lib\credo\execution.ex,151,168.0,454.0
credo,Elixir,D:\clones\credo\test\credo\code\interpolation_helper_test.exs,104,1.0,446.0
credo,Elixir,D:\clones\credo\test\credo\config_file_test.exs,55,0.0,437.0
credo,Elixir,D:\clones\credo\lib\credo\cli\command\diff\output\default.ex,68,1.0,404.0
credo,Elixir,D:\clones\credo\test\credo\check\refactor\pipe_chain_start_test.exs,63,6.0,384.0
credo,Elixir,D:\clones\credo\test\credo\check\consistency\space_around_operators_test.exs,49,13.0,349.0
credo,Elixir,D:\clones\credo\lib\credo\code\strings.ex,86,26.0,346.0
credo,Elixir,D:\clones\credo\lib\credo\code\module.ex,93,16.0,337.0
credo,Elixir,D:\clones\credo\test\credo\code\token_test.exs,79,5.0,333.0
credo,Elixir,D:\clones\credo\lib\credo\config_file.ex,91,53.0,322.0
