project,language,filename,blank,comment,code
weber,Markdown,D:\clones\weber\README.md,167,0.0,427.0
weber,HTML,D:\clones\weber\templates\default\lib\views\main\index.html,36,0.0,199.0
weber,HTML,D:\clones\weber\templates\default\public\index.html,36,0.0,199.0
weber,Elixir,D:\clones\weber\lib\weber\route.ex,30,25.0,133.0
weber,Elixir,D:\clones\weber\lib\weber\handler\weber_req_handler.ex,25,23.0,128.0
weber,Markdown,D:\clones\weber\Changelog.md,14,0.0,119.0
weber,Markdown,D:\clones\weber\Contributing.md,51,0.0,111.0
weber,JavaScript,D:\clones\weber\examples\SimpleChat\public\js\angular.js,2,79.0,107.0
weber,Elixir,D:\clones\weber\lib\weber\utils\time.ex,24,25.0,79.0
weber,Elixir,D:\clones\weber\lib\weber\session\session.ex,12,21.0,73.0
weber,Elixir,D:\clones\weber\lib\weber\reload.ex,13,0.0,69.0
weber,Elixir,D:\clones\weber\test\controllers.ex,29,0.0,67.0
weber,Elixir,D:\clones\weber\lib\weber\http\url.ex,23,43.0,66.0
weber,Elixir,D:\clones\weber\lib\mix\tasks\weber.ex,21,14.0,63.0
weber,Markdown,D:\clones\weber\lib\weber\i18n\README.md,19,0.0,60.0
weber,Elixir,D:\clones\weber\mix.exs,8,0.0,55.0
weber,JSON,D:\clones\weber\lib\weber\i18n\localization\locale\aa_ER.json,0,0.0,53.0
weber,JSON,D:\clones\weber\lib\weber\i18n\localization\locale\aa_ET.json,0,0.0,53.0
weber,JSON,D:\clones\weber\lib\weber\i18n\localization\locale\af_NA.json,0,0.0,53.0
weber,JSON,D:\clones\weber\lib\weber\i18n\localization\locale\af_ZA.json,0,0.0,53.0
weber,JSON,D:\clones\weber\lib\weber\i18n\localization\locale\agq_CM.json,0,0.0,53.0
weber,JSON,D:\clones\weber\lib\weber\i18n\localization\locale\ak_GH.json,0,0.0,53.0
weber,JSON,D:\clones\weber\lib\weber\i18n\localization\locale\am_ET.json,0,0.0,53.0
weber,JSON,D:\clones\weber\lib\weber\i18n\localization\locale\ar_001.json,0,0.0,53.0
weber,JSON,D:\clones\weber\lib\weber\i18n\localization\locale\ar_AE.json,0,0.0,53.0
weber,JSON,D:\clones\weber\lib\weber\i18n\localization\locale\ar_BH.json,0,0.0,53.0
weber,JSON,D:\clones\weber\lib\weber\i18n\localization\locale\ar_DJ.json,0,0.0,53.0
weber,JSON,D:\clones\weber\lib\weber\i18n\localization\locale\ar_DZ.json,0,0.0,53.0
weber,JSON,D:\clones\weber\lib\weber\i18n\localization\locale\ar_EG.json,0,0.0,53.0
weber,JSON,D:\clones\weber\lib\weber\i18n\localization\locale\ar_EH.json,0,0.0,53.0
weber,JSON,D:\clones\weber\lib\weber\i18n\localization\locale\ar_ER.json,0,0.0,53.0
weber,JSON,D:\clones\weber\lib\weber\i18n\localization\locale\ar_IL.json,0,0.0,53.0
weber,JSON,D:\clones\weber\lib\weber\i18n\localization\locale\ar_IQ.json,0,0.0,53.0
weber,JSON,D:\clones\weber\lib\weber\i18n\localization\locale\ar_JO.json,0,0.0,53.0
weber,JSON,D:\clones\weber\lib\weber\i18n\localization\locale\ar_KM.json,0,0.0,53.0
