project,language,filename,blank,comment,code
postgrest,SQL,D:\clones\postgrest\test\io\big_schema.sql,3757,20.0,7544.0
postgrest,SQL,D:\clones\postgrest\test\spec\fixtures\schema.sql,509,205.0,1809.0
postgrest,JSON,D:\clones\postgrest\test\spec\fixtures\openapi.json,0,0.0,1607.0
postgrest,Haskell,D:\clones\postgrest\test\spec\Feature\Query\RpcSpec.hs,133,10.0,1157.0
postgrest,Haskell,D:\clones\postgrest\test\spec\Feature\Query\QuerySpec.hs,163,0.0,1013.0
postgrest,Haskell,D:\clones\postgrest\src\PostgREST\DbStructure.hs,54,82.0,751.0
postgrest,Python,D:\clones\postgrest\test\io\test_io.py,254,66.0,641.0
postgrest,Haskell,D:\clones\postgrest\test\spec\Feature\Query\InsertSpec.hs,59,6.0,553.0
postgrest,Haskell,D:\clones\postgrest\test\spec\Feature\Query\UpdateSpec.hs,65,3.0,528.0
postgrest,Haskell,D:\clones\postgrest\src\PostgREST\App.hs,83,31.0,517.0
postgrest,Markdown,D:\clones\postgrest\CHANGELOG.md,141,0.0,507.0
postgrest,SQL,D:\clones\postgrest\test\spec\fixtures\data.sql,177,90.0,489.0
postgrest,Haskell,D:\clones\postgrest\test\spec\Feature\OpenApi\OpenApiSpec.hs,149,0.0,471.0
postgrest,Haskell,D:\clones\postgrest\src\PostgREST\Error.hs,50,20.0,444.0
postgrest,Haskell,D:\clones\postgrest\test\spec\Feature\Query\EmbedDisambiguationSpec.hs,37,6.0,432.0
postgrest,YAML,D:\clones\postgrest\.github\workflows\ci.yaml,50,28.0,420.0
postgrest,Haskell,D:\clones\postgrest\src\PostgREST\Request\ApiRequest.hs,37,65.0,376.0
postgrest,Haskell,D:\clones\postgrest\src\PostgREST\Request\QueryParams.hs,66,79.0,373.0
postgrest,Haskell,D:\clones\postgrest\test\spec\Feature\Query\UpsertSpec.hs,49,11.0,373.0
postgrest,Haskell,D:\clones\postgrest\src\PostgREST\Config.hs,47,27.0,366.0
postgrest,Haskell,D:\clones\postgrest\src\PostgREST\OpenAPI.hs,30,12.0,345.0
postgrest,Haskell,D:\clones\postgrest\test\spec\Feature\Query\EmbedInnerJoinSpec.hs,22,1.0,333.0
postgrest,Haskell,D:\clones\postgrest\test\spec\Feature\Query\RangeSpec.hs,46,0.0,316.0
postgrest,Haskell,D:\clones\postgrest\src\PostgREST\Request\DbRequestBuilder.hs,36,72.0,300.0
postgrest,Haskell,D:\clones\postgrest\test\spec\Feature\Query\MultipleSchemaSpec.hs,41,0.0,290.0
postgrest,Haskell,D:\clones\postgrest\nix\hsie\Main.hs,44,28.0,289.0
postgrest,Haskell,D:\clones\postgrest\test\spec\Feature\Query\JsonOperatorSpec.hs,37,2.0,277.0
postgrest,Haskell,D:\clones\postgrest\test\spec\Feature\Query\SingularSpec.hs,41,11.0,275.0
postgrest,Haskell,D:\clones\postgrest\src\PostgREST\Query\SqlFragment.hs,48,37.0,263.0
postgrest,Haskell,D:\clones\postgrest\test\spec\Feature\Query\AndOrParamsSpec.hs,23,0.0,263.0
postgrest,Nix,D:\clones\postgrest\nix\tools\devTools.nix,28,28.0,251.0
postgrest,Haskell,D:\clones\postgrest\test\spec\Feature\Query\DeleteSpec.hs,36,0.0,251.0
postgrest,SQL,D:\clones\postgrest\test\spec\fixtures\jsonschema.sql,35,18.0,227.0
postgrest,Haskell,D:\clones\postgrest\test\spec\Feature\RollbackSpec.hs,33,7.0,223.0
