project,language,filename,blank,comment,code
leakcanary,Kotlin,D:\clones\leakcanary\shark-android\src\main\java\shark\AndroidReferenceMatchers.kt,106,81.0,1245.0
leakcanary,Markdown,D:\clones\leakcanary\docs\changelog.md,356,0.0,1166.0
leakcanary,Kotlin,D:\clones\leakcanary\shark-android\src\main\java\shark\AndroidObjectInspectors.kt,88,90.0,888.0
leakcanary,Kotlin,D:\clones\leakcanary\shark-graph\src\main\java\shark\internal\aosp\ByteArrayTimSort.kt,30,383.0,675.0
leakcanary,Kotlin,D:\clones\leakcanary\shark-graph\src\main\java\shark\internal\HprofInMemoryIndex.kt,56,32.0,656.0
leakcanary,Kotlin,D:\clones\leakcanary\shark\src\main\java\shark\HeapAnalyzer.kt,72,48.0,606.0
leakcanary,Kotlin,D:\clones\leakcanary\plumber-android-core\src\main\java\leakcanary\AndroidLeakFixes.kt,53,217.0,562.0
leakcanary,Kotlin,D:\clones\leakcanary\shark-cli\src\main\java\shark\InteractiveCommand.kt,46,0.0,562.0
leakcanary,YAML,D:\clones\leakcanary\detekt-config.yml,12,33.0,526.0
leakcanary,Kotlin,D:\clones\leakcanary\shark\src\test\java\shark\LeakStatusTest.kt,80,0.0,491.0
leakcanary,Kotlin,D:\clones\leakcanary\shark-hprof\src\main\java\shark\HprofRecordReader.kt,82,47.0,439.0
leakcanary,Kotlin,D:\clones\leakcanary\shark-hprof\src\main\java\shark\HprofWriter.kt,30,24.0,419.0
leakcanary,Kotlin,D:\clones\leakcanary\shark-graph\src\main\java\shark\HprofHeapGraph.kt,51,22.0,413.0
leakcanary,Kotlin,D:\clones\leakcanary\leakcanary-android-core\src\main\java\leakcanary\internal\HeapDumpTrigger.kt,40,15.0,367.0
leakcanary,Markdown,D:\clones\leakcanary\docs\recipes.md,118,0.0,364.0
leakcanary,Kotlin,D:\clones\leakcanary\leakcanary-android-core\src\main\java\leakcanary\internal\LeakCanaryFileProvider.kt,56,176.0,358.0
leakcanary,Kotlin,D:\clones\leakcanary\shark\src\test\java\shark\OpenJdkInstanceRefReadersTest.kt,89,0.0,341.0
leakcanary,Kotlin,D:\clones\leakcanary\shark-hprof-test\src\main\kotlin\shark\HprofWriterHelper.kt,48,1.0,338.0
leakcanary,Kotlin,D:\clones\leakcanary\shark-graph\src\main\java\shark\HeapObject.kt,92,265.0,320.0
leakcanary,Kotlin,D:\clones\leakcanary\leakcanary-android-core\src\main\java\leakcanary\internal\activity\screen\HprofExplorerScreen.kt,14,0.0,297.0
leakcanary,Kotlin,D:\clones\leakcanary\shark\src\test\java\shark\LeakTraceRenderingTest.kt,35,0.0,296.0
leakcanary,Kotlin,D:\clones\leakcanary\shark-hprof\src\main\java\shark\StreamingHprofReader.kt,27,23.0,286.0
leakcanary,Kotlin,D:\clones\leakcanary\shark\src\test\java\shark\RetainedSizeTest.kt,57,15.0,286.0
leakcanary,Kotlin,D:\clones\leakcanary\leakcanary-android-release\src\main\java\leakcanary\internal\RealHeapAnalysisJob.kt,39,17.0,282.0
leakcanary,Kotlin,D:\clones\leakcanary\leakcanary-android-core\src\main\java\leakcanary\internal\InternalLeakCanary.kt,52,12.0,274.0
leakcanary,Kotlin,D:\clones\leakcanary\shark-graph\src\main\java\shark\internal\hppc\LongLongScatterMap.kt,51,89.0,267.0
leakcanary,Kotlin,D:\clones\leakcanary\leakcanary-android-core\src\main\java\leakcanary\internal\activity\screen\HeapDumpRenderer.kt,26,9.0,245.0
leakcanary,Kotlin,D:\clones\leakcanary\leakcanary-android-core\src\main\java\leakcanary\internal\DisplayLeakAdapter.kt,38,16.0,244.0
leakcanary,Kotlin,D:\clones\leakcanary\leakcanary-android-core\src\main\java\leakcanary\internal\activity\screen\LeakScreen.kt,29,3.0,238.0
leakcanary,Kotlin,D:\clones\leakcanary\shark-graph\src\main\java\shark\internal\hppc\LongObjectScatterMap.kt,43,77.0,236.0
leakcanary,Kotlin,D:\clones\leakcanary\shark-hprof\src\main\java\shark\StreamingRecordReaderAdapter.kt,21,10.0,235.0
leakcanary,Markdown,D:\clones\leakcanary\docs\upgrading-to-leakcanary-2.0.md,80,0.0,225.0
leakcanary,Kotlin,D:\clones\leakcanary\leakcanary-android-core\src\test\java\leakcanary\internal\activity\screen\LeakTraceWrapperTest.kt,59,0.0,225.0
leakcanary,Kotlin,D:\clones\leakcanary\shark-android\src\test\java\shark\HprofIOPerfTest.kt,56,5.0,225.0
leakcanary,Kotlin,D:\clones\leakcanary\leakcanary-android-core\src\main\java\leakcanary\internal\activity\screen\HeapDumpScreen.kt,28,0.0,218.0
leakcanary,Kotlin,D:\clones\leakcanary\shark-android\src\test\java\shark\HprofRetainedHeapPerfTest.kt,44,7.0,218.0
leakcanary,Markdown,D:\clones\leakcanary\docs\ui-tests.md,47,0.0,208.0
leakcanary,Kotlin,D:\clones\leakcanary\leakcanary-android-core\src\main\java\leakcanary\internal\activity\LeakActivity.kt,27,3.0,202.0
leakcanary,Kotlin,D:\clones\leakcanary\leakcanary-android-core\src\main\java\leakcanary\internal\activity\db\LeakTable.kt,18,0.0,201.0
leakcanary,Markdown,D:\clones\leakcanary\docs\fundamentals-fixing-a-memory-leak.md,51,0.0,199.0
leakcanary,Kotlin,D:\clones\leakcanary\leakcanary-android-core\src\main\java\leakcanary\internal\DisplayLeakConnectorView.kt,30,18.0,193.0
leakcanary,Kotlin,D:\clones\leakcanary\shark\src\main\java\shark\HeapAnalysis.kt,38,72.0,192.0
leakcanary,Kotlin,D:\clones\leakcanary\shark-graph\src\test\java\shark\HprofDeobfuscatorTest.kt,40,0.0,187.0
leakcanary,Kotlin,D:\clones\leakcanary\shark\src\main\java\shark\internal\PathFinder.kt,32,38.0,186.0
leakcanary,Kotlin,D:\clones\leakcanary\leakcanary-android-core\src\main\java\leakcanary\internal\activity\db\HeapAnalysisTable.kt,15,4.0,185.0
leakcanary,Kotlin,D:\clones\leakcanary\shark\src\main\java\shark\internal\InternalSharedExpanderHelpers.kt,13,3.0,183.0
leakcanary,Kotlin,D:\clones\leakcanary\shark-cli\src\main\java\shark\SharkCliCommand.kt,25,10.0,179.0
leakcanary,Kotlin,D:\clones\leakcanary\shark-android\src\test\java\shark\LegacyHprofTest.kt,21,0.0,177.0
leakcanary,Kotlin,D:\clones\leakcanary\shark-graph\src\test\java\shark\HprofWriterTest.kt,20,0.0,177.0
