project,language,filename,blank,comment,code
plug,Elixir,D:\clones\plug\test\plug\conn_test.exs,276,13.0,1040.0
plug,Elixir,D:\clones\plug\lib\plug\conn.ex,396,600.0,810.0
plug,EEx,D:\clones\plug\lib\plug\templates\debugger.html.eex,147,0.0,762.0
plug,Elixir,D:\clones\plug\test\plug\static_test.exs,141,1.0,670.0
plug,Elixir,D:\clones\plug\test\plug\router_test.exs,136,1.0,494.0
plug,Elixir,D:\clones\plug\test\plug\debugger_test.exs,119,1.0,420.0
plug,Elixir,D:\clones\plug\test\plug\parsers_test.exs,79,20.0,350.0
plug,Erlang,D:\clones\plug\src\plug_multipart.erl,50,84.0,337.0
plug,Elixir,D:\clones\plug\lib\plug\debugger.ex,110,72.0,331.0
plug,Elixir,D:\clones\plug\test\plug\csrf_protection_test.exs,89,0.0,313.0
plug,Elixir,D:\clones\plug\test\plug\session\cookie_test.exs,59,10.0,263.0
plug,Elixir,D:\clones\plug\test\plug\ssl_test.exs,52,0.0,263.0
plug,Elixir,D:\clones\plug\lib\plug\static.ex,88,105.0,251.0
plug,Elixir,D:\clones\plug\lib\plug\router.ex,147,252.0,239.0
plug,Elixir,D:\clones\plug\lib\plug\ssl.ex,79,92.0,221.0
plug,Elixir,D:\clones\plug\lib\plug\csrf_protection.ex,96,137.0,216.0
plug,Elixir,D:\clones\plug\lib\plug\builder.ex,92,115.0,212.0
plug,Markdown,D:\clones\plug\README.md,72,0.0,191.0
plug,Elixir,D:\clones\plug\lib\plug\parsers\multipart.ex,73,73.0,182.0
plug,Elixir,D:\clones\plug\lib\plug\upload.ex,58,34.0,182.0
plug,Elixir,D:\clones\plug\lib\plug\adapters\test\conn.ex,48,4.0,161.0
plug,Elixir,D:\clones\plug\lib\plug\parsers.ex,84,151.0,158.0
plug,Markdown,D:\clones\plug\CHANGELOG.md,104,0.0,157.0
plug,Elixir,D:\clones\plug\lib\plug\conn\query.ex,64,69.0,157.0
plug,Markdown,D:\clones\plug\guides\https.md,94,0.0,156.0
plug,Elixir,D:\clones\plug\test\plug\session_test.exs,44,0.0,156.0
plug,Elixir,D:\clones\plug\test\plug\parsers\json_test.exs,41,0.0,148.0
plug,Elixir,D:\clones\plug\lib\plug\session\cookie.ex,54,47.0,146.0
plug,Elixir,D:\clones\plug\test\plug\upload_test.exs,35,2.0,140.0
plug,Elixir,D:\clones\plug\test\plug\builder_test.exs,38,2.0,135.0
plug,Elixir,D:\clones\plug\test\plug\conn\query_test.exs,40,0.0,132.0
plug,Elixir,D:\clones\plug\lib\plug\conn\status.ex,26,18.0,131.0
plug,Elixir,D:\clones\plug\test\plug\adapters\test\conn_test.exs,31,0.0,131.0
plug,Elixir,D:\clones\plug\lib\plug\test.ex,46,90.0,114.0
plug,Elixir,D:\clones\plug\lib\plug\conn\utils.ex,90,123.0,106.0
plug,Elixir,D:\clones\plug\test\plug\telemetry_test.exs,26,0.0,102.0
plug,Elixir,D:\clones\plug\lib\plug\conn\cookies.ex,25,14.0,100.0
plug,Elixir,D:\clones\plug\mix.exs,8,10.0,99.0
plug,Elixir,D:\clones\plug\lib\plug\router\utils.ex,65,124.0,96.0
plug,Elixir,D:\clones\plug\test\plug\error_handler_test.exs,25,0.0,92.0
plug,Elixir,D:\clones\plug\test\plug\logger_test.exs,27,0.0,86.0
plug,Elixir,D:\clones\plug\test\plug_test.exs,22,0.0,83.0
plug,Elixir,D:\clones\plug\test\plug\router\utils_test.exs,21,0.0,81.0
plug,Elixir,D:\clones\plug\test\plug\conn\cookies_test.exs,20,0.0,80.0
plug,Elixir,D:\clones\plug\lib\plug\session.ex,32,31.0,77.0
plug,Elixir,D:\clones\plug\test\plug\adapters\cowboy2_test.exs,17,0.0,74.0
plug,Elixir,D:\clones\plug\lib\plug\parsers\json.ex,23,17.0,71.0
plug,Elixir,D:\clones\plug\test\plug\basic_auth_test.exs,14,0.0,71.0
plug,Elixir,D:\clones\plug\test\plug\adapters\cowboy_test.exs,17,0.0,67.0
plug,Elixir,D:\clones\plug\lib\plug\error_handler.ex,23,37.0,62.0
plug,Elixir,D:\clones\plug\lib\plug\conn\adapter.ex,23,64.0,58.0
plug,Elixir,D:\clones\plug\test\plug\request_id_test.exs,13,0.0,58.0
plug,Elixir,D:\clones\plug\test\plug\rewrite_on_test.exs,12,0.0,53.0
plug,Elixir,D:\clones\plug\lib\plug.ex,49,73.0,52.0
plug,Elixir,D:\clones\plug\lib\plug\mime.ex,15,0.0,52.0
plug,Elixir,D:\clones\plug\lib\plug\rewrite_on.ex,21,16.0,50.0
plug,Elixir,D:\clones\plug\test\plug\conn\status_test.exs,12,0.0,48.0
plug,Elixir,D:\clones\plug\test\plug\method_override_test.exs,11,0.0,46.0
plug,Elixir,D:\clones\plug\lib\plug\adapters\cowboy2.ex,10,0.0,44.0
plug,Elixir,D:\clones\plug\lib\plug\html.ex,17,21.0,43.0
plug,Elixir,D:\clones\plug\lib\plug\session\ets.ex,26,29.0,43.0
plug,Elixir,D:\clones\plug\lib\plug\adapters\cowboy.ex,10,0.0,42.0
plug,Elixir,D:\clones\plug\test\plug\session\ets_test.exs,11,0.0,37.0
plug,YAML,D:\clones\plug\.github\workflows\ci.yml,8,0.0,36.0
plug,Elixir,D:\clones\plug\test\plug\conn\wrapper_error_test.exs,7,0.0,35.0
plug,Elixir,D:\clones\plug\lib\plug\basic_auth.ex,40,88.0,34.0
plug,Elixir,D:\clones\plug\lib\plug\request_id.ex,20,24.0,34.0
plug,Elixir,D:\clones\plug\lib\plug\telemetry.ex,20,36.0,33.0
