project,language,filename,blank,comment,code
bacon.js,JSON,D:\clones\bacon.js\package-lock.json,0,0.0,4450.0
bacon.js,JavaScript,D:\clones\bacon.js\dist\Bacon.noAssert.js,0,0.0,3908.0
bacon.js,JavaScript,D:\clones\bacon.js\dist\Bacon.js,286,1442.0,3630.0
bacon.js,JavaScript,D:\clones\bacon.js\dist\Bacon.mjs,277,1429.0,3341.0
bacon.js,TypeScript,D:\clones\bacon.js\test\main.ts,26,3.0,648.0
bacon.js,TypeScript,D:\clones\bacon.js\src\observable.ts,189,923.0,479.0
bacon.js,Markdown,D:\clones\bacon.js\RELEASE-NOTES.md,380,0.0,464.0
bacon.js,Markdown,D:\clones\bacon.js\README.md,166,0.0,364.0
bacon.js,TypeScript,D:\clones\bacon.js\test\util\SpecHelper.ts,40,11.0,345.0
bacon.js,TypeScript,D:\clones\bacon.js\src\when.ts,34,68.0,232.0
bacon.js,TypeScript,D:\clones\bacon.js\test\combine.ts,12,0.0,210.0
bacon.js,TypeScript,D:\clones\bacon.js\test\bus.ts,14,1.0,207.0
bacon.js,TypeScript,D:\clones\bacon.js\src\internal\updatebarrier.ts,22,8.0,196.0
bacon.js,TypeScript,D:\clones\bacon.js\test\fromevent.ts,23,1.0,185.0
bacon.js,TypeScript,D:\clones\bacon.js\test\when.ts,4,0.0,183.0
bacon.js,TypeScript,D:\clones\bacon.js\test\zip.ts,6,0.0,181.0
bacon.js,TypeScript,D:\clones\bacon.js\test\sample.ts,6,0.0,176.0
bacon.js,TypeScript,D:\clones\bacon.js\src\_.ts,31,27.0,169.0
bacon.js,TypeScript,D:\clones\bacon.js\types\observable.d.ts,116,900.0,166.0
bacon.js,TypeScript,D:\clones\bacon.js\test\takeuntil.ts,3,9.0,159.0
bacon.js,TypeScript,D:\clones\bacon.js\test\combinetemplate.ts,7,0.0,144.0
bacon.js,TypeScript,D:\clones\bacon.js\test\_.ts,3,0.0,143.0
bacon.js,TypeScript,D:\clones\bacon.js\performance\PerformanceTestCases.ts,10,7.0,139.0
bacon.js,HTML,D:\clones\bacon.js\examples\examples.html,14,4.0,133.0
bacon.js,TypeScript,D:\clones\bacon.js\test\holdwhen.ts,4,0.0,131.0
bacon.js,TypeScript,D:\clones\bacon.js\performance\MemTestHelper.ts,20,10.0,130.0
bacon.js,TypeScript,D:\clones\bacon.js\src\internal\dispatcher.ts,6,1.0,129.0
bacon.js,TypeScript,D:\clones\bacon.js\test\concat.ts,2,0.0,129.0
bacon.js,TypeScript,D:\clones\bacon.js\test\retry.ts,2,3.0,124.0
bacon.js,TypeScript,D:\clones\bacon.js\test\groupby.ts,9,0.0,120.0
bacon.js,TypeScript,D:\clones\bacon.js\src\bus.ts,15,39.0,116.0
bacon.js,TypeScript,D:\clones\bacon.js\test\frompromise.ts,12,3.0,115.0
bacon.js,TypeScript,D:\clones\bacon.js\src\flatmap_.ts,7,4.0,113.0
bacon.js,JavaScript,D:\clones\bacon.js\scripts\assemble.js,14,2.0,105.0
bacon.js,TypeScript,D:\clones\bacon.js\src\event.ts,15,79.0,102.0
bacon.js,TypeScript,D:\clones\bacon.js\test\merge.ts,4,0.0,100.0
bacon.js,JSON,D:\clones\bacon.js\package.json,0,0.0,99.0
bacon.js,TypeScript,D:\clones\bacon.js\src\buffer.ts,10,14.0,97.0
bacon.js,TypeScript,D:\clones\bacon.js\test\scan.ts,3,0.0,97.0
bacon.js,TypeScript,D:\clones\bacon.js\src\combinetemplate.ts,20,29.0,96.0
bacon.js,TypeScript,D:\clones\bacon.js\src\internal\source.ts,18,6.0,96.0
bacon.js,TypeScript,D:\clones\bacon.js\test\awaiting.ts,5,0.0,92.0
bacon.js,TypeScript,D:\clones\bacon.js\test\util\Mock.ts,9,3.0,85.0
bacon.js,TypeScript,D:\clones\bacon.js\test\take.ts,6,0.0,83.0
bacon.js,TypeScript,D:\clones\bacon.js\test\flatmap.ts,4,0.0,82.0
bacon.js,TypeScript,D:\clones\bacon.js\test\property.ts,8,0.0,82.0
bacon.js,TypeScript,D:\clones\bacon.js\src\retry.ts,8,30.0,75.0
bacon.js,TypeScript,D:\clones\bacon.js\test\esobservable.ts,11,0.0,75.0
bacon.js,TypeScript,D:\clones\bacon.js\test\debounce.ts,5,2.0,74.0
bacon.js,HTML,D:\clones\bacon.js\examples\sliding_window.html,16,0.0,73.0
bacon.js,TypeScript,D:\clones\bacon.js\test\update.ts,5,0.0,72.0
bacon.js,TypeScript,D:\clones\bacon.js\test\buffer.ts,4,0.0,71.0
bacon.js,TypeScript,D:\clones\bacon.js\test\callback.ts,2,0.0,71.0
bacon.js,TypeScript,D:\clones\bacon.js\performance\MemoryTest.ts,22,6.0,68.0
bacon.js,TypeScript,D:\clones\bacon.js\src\internal\propertydispatcher.ts,7,15.0,66.0
bacon.js,TypeScript,D:\clones\bacon.js\test\first.ts,4,1.0,66.0
bacon.js,TypeScript,D:\clones\bacon.js\test\util\TickScheduler.ts,7,0.0,66.0
bacon.js,TypeScript,D:\clones\bacon.js\src\holdwhen.ts,1,1.0,63.0
bacon.js,TypeScript,D:\clones\bacon.js\types\event.d.ts,0,77.0,63.0
bacon.js,TypeScript,D:\clones\bacon.js\src\optional.ts,7,3.0,61.0
bacon.js,TypeScript,D:\clones\bacon.js\test\frombinder.ts,5,1.0,61.0
bacon.js,TypeScript,D:\clones\bacon.js\src\compositeunsubscribe.ts,8,1.0,60.0
bacon.js,TypeScript,D:\clones\bacon.js\test\last.ts,4,1.0,56.0
bacon.js,TypeScript,D:\clones\bacon.js\src\fromarray.ts,4,9.0,55.0
bacon.js,TypeScript,D:\clones\bacon.js\src\scan.ts,2,3.0,55.0
bacon.js,TypeScript,D:\clones\bacon.js\test\delay.ts,4,0.0,55.0
bacon.js,TypeScript,D:\clones\bacon.js\test\repeat.ts,2,0.0,55.0
bacon.js,TypeScript,D:\clones\bacon.js\src\combine.ts,11,23.0,54.0
bacon.js,TypeScript,D:\clones\bacon.js\test\eventstream.ts,6,0.0,53.0
bacon.js,TypeScript,D:\clones\bacon.js\types\_.d.ts,0,26.0,53.0
bacon.js,TypeScript,D:\clones\bacon.js\test\dolog.ts,6,0.0,52.0
bacon.js,TypeScript,D:\clones\bacon.js\test\observable.ts,6,0.0,52.0
bacon.js,TypeScript,D:\clones\bacon.js\test\takewhile.ts,4,0.0,52.0
bacon.js,TypeScript,D:\clones\bacon.js\src\internal\streamsubscribetopropertysubscribe.ts,4,2.0,50.0
bacon.js,TypeScript,D:\clones\bacon.js\test\filter.ts,5,0.0,49.0
bacon.js,TypeScript,D:\clones\bacon.js\test\startwith.ts,3,0.0,49.0
bacon.js,TypeScript,D:\clones\bacon.js\src\frombinder.ts,17,46.0,48.0
bacon.js,TypeScript,D:\clones\bacon.js\test\flatmaperror.ts,6,0.0,48.0
bacon.js,TypeScript,D:\clones\bacon.js\src\fromevent.ts,11,46.0,46.0
bacon.js,TypeScript,D:\clones\bacon.js\test\groupsimultaneous.ts,2,0.0,46.0
