project,language,filename,blank,comment,code
torch-rnn,Lua,D:\clones\torch-rnn\LSTM.lua,55,25.0,224.0
torch-rnn,Lua,D:\clones\torch-rnn\train.lua,31,33.0,184.0
torch-rnn,Lua,D:\clones\torch-rnn\test\wojzaremba_lstm.lua,32,13.0,180.0
torch-rnn,Lua,D:\clones\torch-rnn\test\LSTM_test.lua,52,13.0,169.0
torch-rnn,Lua,D:\clones\torch-rnn\VanillaRNN.lua,44,24.0,155.0
torch-rnn,Lua,D:\clones\torch-rnn\LanguageModel.lua,40,16.0,153.0
torch-rnn,Markdown,D:\clones\torch-rnn\README.md,48,0.0,125.0
torch-rnn,Lua,D:\clones\torch-rnn\test\VanillaRNN_test.lua,42,39.0,120.0
torch-rnn,Markdown,D:\clones\torch-rnn\doc\modules.md,34,0.0,111.0
torch-rnn,Lua,D:\clones\torch-rnn\test\zaremba_test.lua,28,15.0,103.0
torch-rnn,Lua,D:\clones\torch-rnn\test\LanguageModel_test.lua,17,1.0,77.0
torch-rnn,Python,D:\clones\torch-rnn\scripts\preprocess.py,14,11.0,72.0
torch-rnn,Lua,D:\clones\torch-rnn\util\gradcheck.lua,21,12.0,69.0
torch-rnn,Lua,D:\clones\torch-rnn\test\TemporalCrossEntropyCriterion_test.lua,16,7.0,67.0
torch-rnn,Lua,D:\clones\torch-rnn\TemporalCrossEntropyCriterion.lua,22,35.0,51.0
torch-rnn,Markdown,D:\clones\torch-rnn\doc\flags.md,10,0.0,49.0
torch-rnn,Lua,D:\clones\torch-rnn\eval.lua,10,5.0,48.0
torch-rnn,Lua,D:\clones\torch-rnn\util\DataLoader.lua,13,3.0,48.0
torch-rnn,Lua,D:\clones\torch-rnn\util\utils.lua,15,6.0,37.0
torch-rnn,Lua,D:\clones\torch-rnn\sample.lua,8,0.0,34.0
torch-rnn,Lua,D:\clones\torch-rnn\test\TemporalAdapter_test.lua,10,0.0,24.0
torch-rnn,Lua,D:\clones\torch-rnn\TemporalAdapter.lua,11,11.0,22.0
torch-rnn,Python,D:\clones\torch-rnn\scripts\novel_substrings.py,7,5.0,22.0
torch-rnn,Markdown,D:\clones\torch-rnn\LICENSE.md,4,0.0,17.0
torch-rnn,Lua,D:\clones\torch-rnn\init.lua,1,0.0,5.0
