project,language,filename,blank,comment,code
Bandhook-Kotlin,Kotlin,D:\clones\Bandhook-Kotlin\app\src\main\java\com\antonioleiva\bandhookkotlin\ui\screens\album\AlbumActivity.kt,31,15.0,128.0
Bandhook-Kotlin,Kotlin,D:\clones\Bandhook-Kotlin\app\src\main\java\com\antonioleiva\bandhookkotlin\ui\screens\detail\ArtistActivity.kt,25,15.0,123.0
Bandhook-Kotlin,Bourne Again Shell,D:\clones\Bandhook-Kotlin\gradlew,19,20.0,121.0
Bandhook-Kotlin,Kotlin,D:\clones\Bandhook-Kotlin\app\src\test\java\com\antonioleiva\bandhookkotlin\data\mapper\AlbumMapperTest.kt,29,31.0,98.0
Bandhook-Kotlin,Kotlin,D:\clones\Bandhook-Kotlin\app\src\test\java\com\antonioleiva\bandhookkotlin\ui\presenter\ArtistPresenterTest.kt,27,32.0,94.0
Bandhook-Kotlin,Kotlin,D:\clones\Bandhook-Kotlin\app\src\androidTest\java\com\antonioleiva\bandhookkotlin\ui\screens\detail\ArtistActivityTest.kt,27,30.0,87.0
Bandhook-Kotlin,Kotlin,D:\clones\Bandhook-Kotlin\app\src\test\java\com\antonioleiva\bandhookkotlin\data\CloudAlbumDataSetTest.kt,24,28.0,85.0
Bandhook-Kotlin,Kotlin,D:\clones\Bandhook-Kotlin\app\src\androidTest\java\com\antonioleiva\bandhookkotlin\ui\screens\album\AlbumActivityTest.kt,25,28.0,83.0
Bandhook-Kotlin,Kotlin,D:\clones\Bandhook-Kotlin\app\src\test\java\com\antonioleiva\bandhookkotlin\repository\AlbumRepositoryImplTest.kt,27,27.0,79.0
Bandhook-Kotlin,Kotlin,D:\clones\Bandhook-Kotlin\app\src\main\java\com\antonioleiva\bandhookkotlin\ui\screens\detail\ArtistLayout.kt,15,4.0,76.0
Bandhook-Kotlin,Kotlin,D:\clones\Bandhook-Kotlin\app\src\test\java\com\antonioleiva\bandhookkotlin\ui\screens\detail\AlbumsFragmentTest.kt,22,26.0,68.0
Bandhook-Kotlin,Kotlin,D:\clones\Bandhook-Kotlin\app\src\test\java\com\antonioleiva\bandhookkotlin\data\CloudArtistDataSetTest.kt,20,22.0,64.0
Bandhook-Kotlin,Kotlin,D:\clones\Bandhook-Kotlin\app\src\test\java\com\antonioleiva\bandhookkotlin\data\mapper\ArtistMapperTest.kt,16,23.0,64.0
Bandhook-Kotlin,DOS Batch,D:\clones\Bandhook-Kotlin\gradlew.bat,24,2.0,64.0
Bandhook-Kotlin,Kotlin,D:\clones\Bandhook-Kotlin\app\src\main\java\com\antonioleiva\bandhookkotlin\ui\screens\detail\AlbumsFragment.kt,16,15.0,63.0
Bandhook-Kotlin,Kotlin,D:\clones\Bandhook-Kotlin\app\src\test\java\com\antonioleiva\bandhookkotlin\ui\presenter\AlbumPresenterTest.kt,17,24.0,61.0
Bandhook-Kotlin,Gradle,D:\clones\Bandhook-Kotlin\app\build.gradle.kts,9,15.0,57.0
Bandhook-Kotlin,Kotlin,D:\clones\Bandhook-Kotlin\buildSrc\src\main\java\Config.kt,8,2.0,57.0
Bandhook-Kotlin,Kotlin,D:\clones\Bandhook-Kotlin\app\src\main\java\com\antonioleiva\bandhookkotlin\ui\adapter\TracksAdapter.kt,18,15.0,50.0
Bandhook-Kotlin,Kotlin,D:\clones\Bandhook-Kotlin\app\src\test\java\com\antonioleiva\bandhookkotlin\ui\entity\mapper\ImageTitleDataMapperTest.kt,18,19.0,50.0
Bandhook-Kotlin,Kotlin,D:\clones\Bandhook-Kotlin\app\src\main\java\com\antonioleiva\bandhookkotlin\di\DataModule.kt,9,0.0,49.0
