project,language,filename,blank,comment,code
scalatra,JSON,D:\clones\scalatra\swagger\src\test\resources\swagger.json,0,0.0,540.0
scalatra,Scala,D:\clones\scalatra\core\src\main\scala\org\scalatra\ScalatraBase.scala,104,219.0,503.0
scalatra,Scala,D:\clones\scalatra\swagger\src\test\scala\org\scalatra\swagger\SwaggerSpec.scala,76,18.0,426.0
scalatra,Scala,D:\clones\scalatra\swagger\src\main\scala\org\scalatra\swagger\Swagger.scala,80,31.0,421.0
scalatra,Scala,D:\clones\scalatra\swagger\src\main\scala\org\scalatra\swagger\SwaggerSupport.scala,118,48.0,395.0
scalatra,Scala,D:\clones\scalatra\forms\src\main\scala\org\scalatra\forms\package.scala,73,64.0,348.0
scalatra,Scala,D:\clones\scalatra\build.sbt,20,16.0,328.0
scalatra,Scala,D:\clones\scalatra\core\src\test\scala\org\scalatra\RouteTest.scala,81,9.0,303.0
scalatra,Scala,D:\clones\scalatra\core\src\test\scala\org\scalatra\servlet\FileUploadSupportSpec.scala,61,0.0,264.0
scalatra,Scala,D:\clones\scalatra\core\src\test\scala\org\scalatra\util\InflectorSpec.scala,14,0.0,244.0
scalatra,Scala,D:\clones\scalatra\core\src\main\scala\org\scalatra\ActionResult.scala,56,0.0,221.0
scalatra,Scala,D:\clones\scalatra\swagger\src\main\scala\org\scalatra\swagger\SwaggerBase.scala,21,20.0,211.0
scalatra,Scala,D:\clones\scalatra\core\src\test\scala\org\scalatra\ScalatraFilterTest.scala,60,13.0,209.0
scalatra,Scala,D:\clones\scalatra\core\src\main\scala\org\scalatra\CorsSupport.scala,35,5.0,190.0
scalatra,Scala,D:\clones\scalatra\core\src\main\scala\org\scalatra\servlet\FileUploadSupport.scala,64,61.0,184.0
scalatra,Scala,D:\clones\scalatra\core\src\test\scala\org\scalatra\ScalatraTest.scala,41,1.0,176.0
scalatra,Scala,D:\clones\scalatra\core\src\test\scala\org\scalatra\ActionResultsSpec.scala,41,2.0,173.0
scalatra,Scala,D:\clones\scalatra\core\src\main\scala\org\scalatra\util\Inflector.scala,25,0.0,170.0
scalatra,Scala,D:\clones\scalatra\auth\src\test\scala\org\scalatra\auth\ScentrySpec.scala,23,1.0,162.0
scalatra,Scala,D:\clones\scalatra\swagger\src\main\scala\org\scalatra\swagger\reflect\ScalaSigReader.scala,23,1.0,160.0
scalatra,Scala,D:\clones\scalatra\swagger\src\main\scala\org\scalatra\swagger\reflect\descriptors.scala,26,4.0,160.0
scalatra,Scala,D:\clones\scalatra\test\src\main\scala\org\scalatra\test\HttpComponentsClient.scala,43,0.0,160.0
scalatra,Scala,D:\clones\scalatra\swagger\src\main\scala\org\scalatra\swagger\reflect\Reflector.scala,23,0.0,156.0
scalatra,Markdown,D:\clones\scalatra\notes\2.2.0.markdown,40,0.0,155.0
