project,language,filename,blank,comment,code
brackets,JavaScript,D:\clones\brackets\test\perf\OpenFile-perf-files\brackets-concat.js,9721,22931.0,53083.0
brackets,JSON,D:\clones\brackets\src\extensions\default\MDNDocs\css.json,0,0.0,8322.0
brackets,HTML,D:\clones\brackets\src\LiveDevelopment\Inspector\inspector.html,0,0.0,8222.0
brackets,JavaScript,D:\clones\brackets\src\extensions\default\JavaScriptQuickEdit\unittest-files\jquery-ui\tests\jquery-1.7.2.js,1641,1280.0,6483.0
brackets,JavaScript,D:\clones\brackets\test\spec\JSUtils-test-files\jquery-1.7.js,1624,1267.0,6409.0
brackets,JavaScript,D:\clones\brackets\src\extensions\default\JavaScriptQuickEdit\unittest-files\jquery-ui\tests\jquery-1.7.1.js,1630,1254.0,6382.0
brackets,JavaScript,D:\clones\brackets\src\extensions\default\JavaScriptQuickEdit\unittest-files\jquery-ui\tests\jquery-1.6.3.js,1671,1180.0,6193.0
brackets,JavaScript,D:\clones\brackets\src\extensions\default\JavaScriptQuickEdit\unittest-files\jquery-ui\tests\jquery-1.6.4.js,1672,1181.0,6193.0
brackets,JavaScript,D:\clones\brackets\src\thirdparty\jquery-2.1.3.js,1547,1487.0,6171.0
brackets,JavaScript,D:\clones\brackets\src\extensions\default\JavaScriptQuickEdit\unittest-files\jquery-ui\tests\jquery-1.6.2.js,1658,1384.0,5939.0
brackets,JavaScript,D:\clones\brackets\src\extensions\default\JavaScriptQuickEdit\unittest-files\jquery-ui\tests\jquery-1.6.1.js,1656,1377.0,5903.0
brackets,JavaScript,D:\clones\brackets\src\extensions\default\JavaScriptQuickEdit\unittest-files\jquery-ui\tests\jquery-1.6.js,1648,1365.0,5852.0
brackets,JSON,D:\clones\brackets\npm-shrinkwrap.json,0,0.0,4891.0
brackets,JavaScript,D:\clones\brackets\test\perf\OpenFile-perf-files\jquery.mobile-1.1.0.js,1396,1482.0,4673.0
brackets,HTML,D:\clones\brackets\test\spec\HTMLInstrumentation-test-files\REC-widgets-20121127.html,61,14.0,4332.0
brackets,CSS,D:\clones\brackets\test\thirdparty\bootstrap2\css\bootstrap.css,796,17.0,4147.0
brackets,JSON,D:\clones\brackets\src\LiveDevelopment\Inspector\Inspector.json,2,0.0,4051.0
brackets,JavaScript,D:\clones\brackets\src\thirdparty\immutable.js,785,222.0,3970.0
brackets,CSS,D:\clones\brackets\test\spec\CSSUtils-test-files\bootstrap.css,9,18.0,3338.0
