project,language,filename,blank,comment,code
satellizer,JavaScript,D:\clones\satellizer\examples\ionic\www\lib\ionic\js\ionic.bundle.js,6076,23979.0,25193.0
satellizer,JavaScript,D:\clones\satellizer\examples\server\php\public\vendor\angular.js,2504,14855.0,11245.0
satellizer,JavaScript,D:\clones\satellizer\examples\ionic\www\lib\ionic\js\angular\angular.js,2349,13902.0,9879.0
satellizer,JavaScript,D:\clones\satellizer\examples\ionic\www\lib\ionic\js\ionic-angular.js,1561,4380.0,7397.0
satellizer,CSS,D:\clones\satellizer\examples\ionic\www\lib\ionic\css\ionic.css,1233,366.0,6073.0
satellizer,JavaScript,D:\clones\satellizer\examples\ionic\www\lib\ionic\js\ionic.js,1559,2270.0,4856.0
satellizer,SVG,D:\clones\satellizer\examples\ionic\www\lib\ionic\fonts\ionicons.svg,0,3.0,2227.0
satellizer,JavaScript,D:\clones\satellizer\examples\server\php\public\vendor\angular-animate.js,479,1249.0,2200.0
satellizer,TypeScript,D:\clones\satellizer\typings\globals\node\index.d.ts,152,419.0,1845.0
satellizer,JavaScript,D:\clones\satellizer\examples\server\php\public\vendor\angular-ui-router.js,362,2293.0,1715.0
satellizer,JavaScript,D:\clones\satellizer\examples\ionic\www\lib\ionic\js\angular-ui\angular-ui-router.js,346,2243.0,1643.0
satellizer,SCSS,D:\clones\satellizer\examples\ionic\www\lib\ionic\scss\ionicons\_ionicons-icons.scss,1,2.0,1470.0
satellizer,JavaScript,D:\clones\satellizer\examples\ionic\www\lib\ionic\js\angular\angular-animate.js,182,848.0,1107.0
satellizer,JavaScript,D:\clones\satellizer\examples\server\php\public\vendor\angular-mocks.js,275,1229.0,966.0
satellizer,JavaScript,D:\clones\satellizer\examples\server\php\public\vendor\satellizer.js,16,7.0,936.0
satellizer,JavaScript,D:\clones\satellizer\examples\server\php\public\vendor\dist\satellizer.js,15,6.0,880.0
satellizer,JavaScript,D:\clones\satellizer\examples\server\node\server.js,88,157.0,846.0
satellizer,JavaScript,D:\clones\satellizer\examples\ionic\www\lib\satellizer\satellizer.js,136,31.0,802.0
satellizer,Markdown,D:\clones\satellizer\README.md,205,0.0,798.0
satellizer,TypeScript,D:\clones\satellizer\typings\globals\angular\index.d.ts,213,974.0,768.0
satellizer,SCSS,D:\clones\satellizer\examples\ionic\www\lib\ionic\scss\ionicons\_ionicons-variables.scss,2,2.0,737.0
satellizer,SCSS,D:\clones\satellizer\examples\ionic\www\lib\ionic\scss\_items.scss,107,60.0,648.0
satellizer,TypeScript,D:\clones\satellizer\typings\globals\jquery\index.d.ts,241,2351.0,607.0
satellizer,SCSS,D:\clones\satellizer\examples\ionic\www\lib\ionic\scss\_variables.scss,186,52.0,522.0
satellizer,SCSS,D:\clones\satellizer\examples\ionic\www\lib\ionic\scss\_mixins.scss,97,64.0,475.0
satellizer,PHP,D:\clones\satellizer\examples\server\php\app\Http\Controllers\AuthController.php,109,64.0,445.0
satellizer,SCSS,D:\clones\satellizer\examples\ionic\www\lib\ionic\scss\_tabs.scss,49,13.0,434.0
satellizer,JavaScript,D:\clones\satellizer\examples\server\php\public\vendor\angular-toastr.tpls.js,83,3.0,383.0
satellizer,TypeScript,D:\clones\satellizer\typings\globals\jasmine\index.d.ts,93,26.0,383.0
satellizer,JavaScript,D:\clones\satellizer\examples\server\php\public\vendor\angular-toastr.js,82,3.0,381.0
satellizer,Python,D:\clones\satellizer\examples\server\python\app.py,90,22.0,350.0
satellizer,CSS,D:\clones\satellizer\examples\server\php\public\stylesheets\styles.css,75,6.0,349.0
satellizer,SCSS,D:\clones\satellizer\examples\ionic\www\lib\ionic\scss\_bar.scss,51,14.0,339.0
satellizer,JavaScript,D:\clones\satellizer\examples\ionic\www\lib\ionic\js\angular\angular-sanitize.js,70,300.0,311.0
satellizer,JavaScript,D:\clones\satellizer\examples\server\php\public\vendor\angular-sanitize.js,71,308.0,304.0
satellizer,TypeScript,D:\clones\satellizer\test\authProvider.spec.ts,79,0.0,264.0
satellizer,JavaScript,D:\clones\satellizer\examples\server\php\public\vendor\angular-resource.js,63,350.0,262.0
satellizer,JavaScript,D:\clones\satellizer\examples\ionic\www\lib\ionic\js\angular\angular-resource.js,63,348.0,256.0
satellizer,SCSS,D:\clones\satellizer\examples\ionic\www\lib\ionic\scss\_form.scss,40,25.0,253.0
satellizer,Java,D:\clones\satellizer\examples\server\java\src\main\java\com\example\helloworld\resources\AuthResource.java,57,14.0,248.0
satellizer,Go,D:\clones\satellizer\examples\server\go\oauth2.go,57,10.0,246.0
satellizer,JavaScript,D:\clones\satellizer\examples\server\php\public\vendor\angular-messages.js,45,418.0,222.0
satellizer,TypeScript,D:\clones\satellizer\typings\globals\es6-shim\index.d.ts,95,350.0,221.0
satellizer,SCSS,D:\clones\satellizer\examples\ionic\www\lib\ionic\scss\_util.scss,43,33.0,220.0
satellizer,SCSS,D:\clones\satellizer\examples\ionic\www\lib\ionic\scss\_scaffolding.scss,35,26.0,214.0
satellizer,Maven,D:\clones\satellizer\examples\server\java\pom.xml,5,4.0,208.0
satellizer,SCSS,D:\clones\satellizer\examples\ionic\www\lib\ionic\scss\_button.scss,39,6.0,207.0
satellizer,CSS,D:\clones\satellizer\examples\server\php\public\stylesheets\angular-toastr.css,0,6.0,197.0
satellizer,SCSS,D:\clones\satellizer\examples\ionic\www\lib\ionic\scss\_reset.scss,67,120.0,178.0
satellizer,TypeScript,D:\clones\satellizer\test\shared.spec.ts,40,0.0,171.0
satellizer,SCSS,D:\clones\satellizer\examples\ionic\www\lib\ionic\scss\_toggle.scss,22,15.0,161.0
satellizer,TypeScript,D:\clones\satellizer\src\config.ts,1,0.0,146.0
satellizer,SCSS,D:\clones\satellizer\examples\ionic\www\lib\ionic\scss\_checkbox.scss,21,10.0,145.0
satellizer,Java,D:\clones\satellizer\examples\server\java\src\main\java\com\example\helloworld\core\User.java,38,0.0,143.0
satellizer,Go,D:\clones\satellizer\examples\server\go\models.go,18,1.0,138.0
