project,language,filename,blank,comment,code
turbolinks-classic,CoffeeScript,D:\clones\turbolinks-classic\lib\assets\javascripts\turbolinks.coffee,147,34.0,552.0
turbolinks-classic,CoffeeScript,D:\clones\turbolinks-classic\test\javascript\turbolinks_visit_test.coffee,32,1.0,459.0
turbolinks-classic,CoffeeScript,D:\clones\turbolinks-classic\test\javascript\turbolinks_replace_test.coffee,18,1.0,397.0
turbolinks-classic,Markdown,D:\clones\turbolinks-classic\CHANGELOG.md,281,0.0,390.0
turbolinks-classic,Markdown,D:\clones\turbolinks-classic\README.md,120,0.0,250.0
turbolinks-classic,Ruby,D:\clones\turbolinks-classic\test\turbolinks\render_test.rb,47,0.0,180.0
turbolinks-classic,Ruby,D:\clones\turbolinks-classic\test\turbolinks\redirection_test.rb,45,0.0,176.0
turbolinks-classic,Ruby,D:\clones\turbolinks-classic\test\turbolinks\turbolinks_test.rb,32,0.0,115.0
turbolinks-classic,JavaScript,D:\clones\turbolinks-classic\test\javascript\phantom.js,9,0.0,68.0
turbolinks-classic,Ruby,D:\clones\turbolinks-classic\lib\turbolinks\redirection.rb,18,2.0,57.0
turbolinks-classic,Ruby,D:\clones\turbolinks-classic\lib\turbolinks.rb,8,0.0,56.0
turbolinks-classic,Ruby,D:\clones\turbolinks-classic\test\config.ru,15,1.0,49.0
turbolinks-classic,HTML,D:\clones\turbolinks-classic\test\index.html,4,0.0,49.0
turbolinks-classic,HTML,D:\clones\turbolinks-classic\test\partial1.html,1,0.0,33.0
turbolinks-classic,YAML,D:\clones\turbolinks-classic\.travis.yml,6,0.0,31.0
turbolinks-classic,HTML,D:\clones\turbolinks-classic\test\javascript\iframe.html,0,0.0,31.0
turbolinks-classic,Ruby,D:\clones\turbolinks-classic\test\turbolinks\test_helper.rb,6,0.0,31.0
turbolinks-classic,Ruby,D:\clones\turbolinks-classic\lib\turbolinks\xhr_headers.rb,4,12.0,28.0
turbolinks-classic,HTML,D:\clones\turbolinks-classic\test\partial3.html,0,0.0,28.0
turbolinks-classic,HTML,D:\clones\turbolinks-classic\test\partial2.html,0,0.0,26.0
turbolinks-classic,HTML,D:\clones\turbolinks-classic\test\other.html,2,0.0,24.0
turbolinks-classic,Ruby,D:\clones\turbolinks-classic\lib\turbolinks\xhr_redirect.rb,6,1.0,23.0
turbolinks-classic,HTML,D:\clones\turbolinks-classic\test\javascript\iframe2.html,0,0.0,22.0
turbolinks-classic,HTML,D:\clones\turbolinks-classic\test\javascript\index.html,0,0.0,20.0
turbolinks-classic,HTML,D:\clones\turbolinks-classic\test\offline.html,0,0.0,19.0
turbolinks-classic,Ruby,D:\clones\turbolinks-classic\lib\turbolinks\x_domain_blocker.rb,1,3.0,18.0
turbolinks-classic,HTML,D:\clones\turbolinks-classic\test\reload.html,0,0.0,18.0
turbolinks-classic,Ruby,D:\clones\turbolinks-classic\lib\turbolinks\xhr_url_for.rb,2,4.0,17.0
turbolinks-classic,HTML,D:\clones\turbolinks-classic\test\form.html,0,0.0,17.0
turbolinks-classic,Ruby,D:\clones\turbolinks-classic\Rakefile,2,0.0,15.0
turbolinks-classic,HTML,D:\clones\turbolinks-classic\test\redirect1.html,1,0.0,15.0
turbolinks-classic,JSON,D:\clones\turbolinks-classic\package.json,0,0.0,14.0
turbolinks-classic,Ruby,D:\clones\turbolinks-classic\turbolinks.gemspec,2,0.0,14.0
turbolinks-classic,HTML,D:\clones\turbolinks-classic\test\javascript\iframe3.html,1,0.0,13.0
turbolinks-classic,Ruby,D:\clones\turbolinks-classic\lib\turbolinks\cookies.rb,0,3.0,12.0
turbolinks-classic,HTML,D:\clones\turbolinks-classic\test\redirect2.html,1,0.0,12.0
turbolinks-classic,Bourne Again Shell,D:\clones\turbolinks-classic\script\test,4,0.0,10.0
turbolinks-classic,Ruby,D:\clones\turbolinks-classic\test\turbolinks\engine_test.rb,1,0.0,6.0
turbolinks-classic,HTML,D:\clones\turbolinks-classic\test\attachment.html,0,0.0,5.0
turbolinks-classic,Ruby,D:\clones\turbolinks-classic\lib\turbolinks\version.rb,0,0.0,3.0
turbolinks-classic,Bourne Again Shell,D:\clones\turbolinks-classic\script\server,1,0.0,3.0
