project,language,filename,blank,comment,code
RxKotlin,Kotlin,D:\clones\RxKotlin\src\main\kotlin\io\reactivex\rxjava3\kotlin\Flowables.kt,44,30.0,357.0
RxKotlin,Kotlin,D:\clones\RxKotlin\src\main\kotlin\io\reactivex\rxjava3\kotlin\Observables.kt,39,36.0,290.0
RxKotlin,Kotlin,D:\clones\RxKotlin\src\test\kotlin\io\reactivex\rxjava3\kotlin\BasicKotlinTests.kt,46,18.0,248.0
RxKotlin,Kotlin,D:\clones\RxKotlin\src\test\kotlin\io\reactivex\rxjava3\kotlin\ObservableTest.kt,46,0.0,228.0
RxKotlin,Kotlin,D:\clones\RxKotlin\src\test\kotlin\io\reactivex\rxjava3\kotlin\ExtensionTests.kt,45,18.0,215.0
RxKotlin,Markdown,D:\clones\RxKotlin\README.md,70,0.0,201.0
RxKotlin,Kotlin,D:\clones\RxKotlin\src\test\kotlin\io\reactivex\rxjava3\kotlin\FlowableTest.kt,40,0.0,194.0
RxKotlin,Kotlin,D:\clones\RxKotlin\src\main\kotlin\io\reactivex\rxjava3\kotlin\Maybes.kt,16,3.0,141.0
RxKotlin,Gradle,D:\clones\RxKotlin\build.gradle.kts,33,8.0,136.0
RxKotlin,Kotlin,D:\clones\RxKotlin\src\main\kotlin\io\reactivex\rxjava3\kotlin\Singles.kt,17,0.0,136.0
RxKotlin,Bourne Shell,D:\clones\RxKotlin\gradlew,22,37.0,129.0
RxKotlin,Kotlin,D:\clones\RxKotlin\src\main\kotlin\io\reactivex\rxjava3\kotlin\flowable.kt,38,45.0,120.0
RxKotlin,Kotlin,D:\clones\RxKotlin\src\main\kotlin\io\reactivex\rxjava3\kotlin\observable.kt,35,36.0,108.0
RxKotlin,Kotlin,D:\clones\RxKotlin\src\test\kotlin\io\reactivex\rxjava3\kotlin\SinglesTest.kt,11,0.0,103.0
RxKotlin,Kotlin,D:\clones\RxKotlin\src\main\kotlin\io\reactivex\rxjava3\kotlin\subscribers.kt,16,32.0,89.0
RxKotlin,Kotlin,D:\clones\RxKotlin\src\examples\kotlin\io\reactivex\rxjava3\kotlin\examples\examples.kt,29,0.0,87.0
RxKotlin,Kotlin,D:\clones\RxKotlin\src\test\kotlin\io\reactivex\rxjava3\kotlin\CompletableTest.kt,11,0.0,79.0
RxKotlin,DOS Batch,D:\clones\RxKotlin\gradlew.bat,24,2.0,74.0
RxKotlin,Kotlin,D:\clones\RxKotlin\src\test\kotlin\io\reactivex\rxjava3\kotlin\SingleTest.kt,7,0.0,56.0
RxKotlin,Kotlin,D:\clones\RxKotlin\src\test\kotlin\io\reactivex\rxjava3\kotlin\MaybeTest.kt,8,0.0,48.0
RxKotlin,Kotlin,D:\clones\RxKotlin\src\test\kotlin\io\reactivex\rxjava3\kotlin\ObservablesTest.kt,10,0.0,37.0
RxKotlin,Kotlin,D:\clones\RxKotlin\src\examples\kotlin\io\reactivex\rxjava3\kotlin\examples\retrofit\retrofit.kt,5,0.0,27.0
RxKotlin,Kotlin,D:\clones\RxKotlin\src\main\kotlin\io\reactivex\rxjava3\kotlin\completable.kt,8,10.0,27.0
RxKotlin,Kotlin,D:\clones\RxKotlin\src\main\kotlin\io\reactivex\rxjava3\kotlin\maybe.kt,10,10.0,27.0
RxKotlin,Markdown,D:\clones\RxKotlin\CONTRIBUTING.md,7,0.0,24.0
RxKotlin,Kotlin,D:\clones\RxKotlin\src\main\kotlin\io\reactivex\rxjava3\kotlin\single.kt,8,10.0,22.0
RxKotlin,Kotlin,D:\clones\RxKotlin\src\test\kotlin\io\reactivex\rxjava3\kotlin\SubscriptionTests.kt,8,2.0,19.0
RxKotlin,Markdown,D:\clones\RxKotlin\RELEASING.md,1,0.0,18.0
RxKotlin,Kotlin,D:\clones\RxKotlin\src\test\kotlin\io\reactivex\rxjava3\kotlin\KotlinTests.kt,8,15.0,17.0
RxKotlin,Bourne Shell,D:\clones\RxKotlin\gradle\buildViaTravis.sh,1,1.0,16.0
RxKotlin,YAML,D:\clones\RxKotlin\.travis.yml,5,4.0,15.0
RxKotlin,Kotlin,D:\clones\RxKotlin\src\main\kotlin\io\reactivex\rxjava3\kotlin\disposable.kt,3,8.0,8.0
RxKotlin,Properties,D:\clones\RxKotlin\gradle\wrapper\gradle-wrapper.properties,0,0.0,5.0
RxKotlin,Properties,D:\clones\RxKotlin\gradle.properties,0,0.0,3.0
RxKotlin,Gradle,D:\clones\RxKotlin\settings.gradle.kts,0,0.0,1.0
