project,language,filename,blank,comment,code
httpie,PowerShell,D:\clones\httpie\docs\packaging\windows-chocolatey\tools\chocolateyuninstall.ps1,0,0.0,2.0
Wox,PowerShell,D:\clones\Wox\Wox.Installer\before_build.ps1,29,5.0,116.0
PowerShell,PowerShell,D:\clones\PowerShell\test\powershell\Language\Scripting\MyInvocation.Tests.ps1,9,2.0,36.0
vscode,PowerShell,D:\clones\vscode\extensions\vscode-colorize-tests\test\colorize-fixtures\test-freeze-56476.ps1,0,3.0,0.0
incubator-mxnet,PowerShell,D:\clones\incubator-mxnet\ci\windows\test_py3_cpu.ps1,4,18.0,20.0
metasploit-framework,PowerShell,D:\clones\metasploit-framework\data\post\powershell\NTDSgrab.ps1,25,15.0,99.0
PowerShell,PowerShell,D:\clones\PowerShell\test\powershell\Modules\Microsoft.PowerShell.Utility\Write-Verbose.Tests.ps1,9,2.0,36.0
httpie,PowerShell,D:\clones\httpie\docs\packaging\windows-chocolatey\tools\chocolateyinstall.ps1,0,0.0,2.0
PowerShell,PowerShell,D:\clones\PowerShell\test\powershell\Installer\WindowsInstaller.Tests.ps1,5,6.0,28.0
PowerShell,PowerShell,D:\clones\PowerShell\test\powershell\Modules\Microsoft.PowerShell.Utility\Debug-Runspace.Tests.ps1,6,2.0,28.0
PowerShell,PowerShell,D:\clones\PowerShell\test\powershell\Modules\Microsoft.PowerShell.Utility\Wait-Debugger.Tests.ps1,6,3.0,28.0
incubator-mxnet,PowerShell,D:\clones\incubator-mxnet\ci\windows\test_py3_gpu.ps1,7,18.0,27.0
PowerShell,PowerShell,D:\clones\PowerShell\test\powershell\Modules\Microsoft.PowerShell.Utility\Write-Debug.Tests.ps1,1,4.0,28.0
vscode,PowerShell,D:\clones\vscode\scripts\update-xterm.ps1,0,0.0,1.0
vscode,PowerShell,D:\clones\vscode\build\azure-pipelines\win32\import-esrp-auth-cert.ps1,3,0.0,11.0
efcore,PowerShell,D:\clones\efcore\eng\common\build.ps1,20,5.0,136.0
vscode,PowerShell,D:\clones\vscode\build\azure-pipelines\win32\exec.ps1,2,10.0,12.0
node,PowerShell,D:\clones\node\deps\corepack\shims\nodewin\npm.ps1,1,5.0,22.0
vagrant,PowerShell,D:\clones\vagrant\test\vagrant-spec\scripts\windows-run.virtualbox.ps1,1,0.0,6.0
vagrant,PowerShell,D:\clones\vagrant\plugins\providers\hyperv\scripts\check_hyperv.ps1,2,1.0,5.0
vagrant,PowerShell,D:\clones\vagrant\plugins\providers\hyperv\scripts\has_vmcx_support.ps1,2,2.0,5.0
vagrant,PowerShell,D:\clones\vagrant\plugins\provisioners\salt\bootstrap-salt.ps1,3,4.0,4.0
vagrant,PowerShell,D:\clones\vagrant\plugins\guests\windows\scripts\set_work_network.ps1,1,2.0,3.0
vagrant,PowerShell,D:\clones\vagrant\plugins\providers\hyperv\scripts\get_switches.ps1,1,6.0,3.0
fzf,PowerShell,D:\clones\fzf\install.ps1,5,0.0,60.0
roslyn,PowerShell,D:\clones\roslyn\eng\common\generate-locproject.ps1,17,3.0,97.0
PowerShell,PowerShell,D:\clones\PowerShell\test\powershell\Modules\Microsoft.PowerShell.Utility\Remove-Event.Tests.ps1,8,2.0,30.0
PowerShell,PowerShell,D:\clones\PowerShell\test\tools\Modules\HelpersCommon\HelpersCommon.psd1,11,3.0,30.0
vscode,PowerShell,D:\clones\vscode\build\azure-pipelines\product-publish.ps1,18,9.0,87.0
vscode,PowerShell,D:\clones\vscode\src\vs\workbench\contrib\terminal\browser\media\shellIntegration.ps1,6,24.0,39.0
vscode,PowerShell,D:\clones\vscode\extensions\vscode-colorize-tests\test\colorize-fixtures\test.ps1,8,2.0,33.0
vscode,PowerShell,D:\clones\vscode\build\azure-pipelines\win32\prepare-publish.ps1,5,3.0,32.0
vscode,PowerShell,D:\clones\vscode\build\azure-pipelines\win32\retry.ps1,2,1.0,16.0
node,PowerShell,D:\clones\node\deps\corepack\shims\nodewin\corepack.ps1,1,5.0,22.0
kubernetes,PowerShell,D:\clones\kubernetes\cluster\gce\windows\testonly\install-ssh.psm1,30,116.0,148.0
PowerShell,PowerShell,D:\clones\PowerShell\tools\performance\Invoke-PerfviewPS.ps1,6,3.0,28.0
PowerShell,PowerShell,D:\clones\PowerShell\test\powershell\Modules\Microsoft.PowerShell.Management\Clear-EventLog.Tests.ps1,5,2.0,27.0
PowerShell,PowerShell,D:\clones\PowerShell\tools\releaseBuild\updateSigning.ps1,5,13.0,28.0
roslyn,PowerShell,D:\clones\roslyn\eng\common\SetupNugetSources.ps1,25,36.0,106.0
roslyn,PowerShell,D:\clones\roslyn\eng\publish-assets.ps1,22,20.0,107.0
roslyn,PowerShell,D:\clones\roslyn\src\Setup\Installer\tools\utils.ps1,27,27.0,118.0
roslyn,PowerShell,D:\clones\roslyn\scripts\generate-badges.ps1,34,6.0,122.0
roslyn,PowerShell,D:\clones\roslyn\eng\generate-compiler-code.ps1,18,6.0,123.0
roslyn,PowerShell,D:\clones\roslyn\eng\common\sdl\execute-all-sdl-tools.ps1,15,15.0,135.0
hawkthorne-journey,PowerShell,D:\clones\hawkthorne-journey\make.ps1,19,1.0,73.0
PowerShell,PowerShell,D:\clones\PowerShell\test\powershell\Host\Read-Host.Tests.ps1,3,2.0,23.0
roslyn,PowerShell,D:\clones\roslyn\eng\common\build.ps1,20,5.0,136.0
PowerShell,PowerShell,D:\clones\PowerShell\test\powershell\Language\Scripting\Scripting.Followup.Tests.ps1,2,7.0,23.0
PowerShell,PowerShell,D:\clones\PowerShell\test\powershell\engine\Module\assets\testmodulerunspace\ModuleWithDependencies2\2.0\ModuleWithDependencies2.psd1,24,18.0,23.0
h2o,PowerShell,D:\clones\h2o\deps\picotls\misc\build_picotls.ps1,1,2.0,8.0
roslyn,PowerShell,D:\clones\roslyn\src\Compilers\Test\Core\Generate.ps1,40,1.0,159.0
kubernetes,PowerShell,D:\clones\kubernetes\cluster\gce\windows\common.psm1,54,180.0,438.0
kubernetes,PowerShell,D:\clones\kubernetes\cluster\gce\windows\testonly\user-profile.psm1,37,38.0,268.0
Dapper,PowerShell,D:\clones\Dapper\build.ps1,7,0.0,36.0
roslyn,PowerShell,D:\clones\roslyn\scripts\report-ci-times.ps1,36,18.0,205.0
roslyn,PowerShell,D:\clones\roslyn\eng\common\pipeline-logging-functions.ps1,29,12.0,219.0
PowerShell,PowerShell,D:\clones\PowerShell\test\powershell\Modules\Microsoft.PowerShell.Management\New-PSDrive.Tests.ps1,5,2.0,22.0
PowerShell,PowerShell,D:\clones\PowerShell\test\powershell\engine\Basic\Assembly.LoadWithPartialName.Tests.ps1,6,10.0,24.0
node,PowerShell,D:\clones\node\deps\corepack\shims\corepack.ps1,1,5.0,22.0
PowerShell,PowerShell,D:\clones\PowerShell\test\powershell\Provider\AutomountSubstDriveCore.ps1,5,4.0,24.0
PowerShell,PowerShell,D:\clones\PowerShell\test\powershell\Modules\Microsoft.PowerShell.Utility\Get-EventSubscriber.Tests.ps1,6,2.0,24.0
node,PowerShell,D:\clones\node\deps\corepack\shims\nodewin\npx.ps1,1,5.0,22.0
PowerShell,PowerShell,D:\clones\PowerShell\test\powershell\Modules\Microsoft.PowerShell.Management\Remove-EventLog.Tests.ps1,3,4.0,27.0
PowerShell,PowerShell,D:\clones\PowerShell\test\powershell\Modules\Microsoft.PowerShell.Security\AmsiInterface.Tests.ps1,6,2.0,27.0
PowerShell,PowerShell,D:\clones\PowerShell\demos\powershellget\PowerShellGet.ps1,25,29.0,26.0
PowerShell,PowerShell,D:\clones\PowerShell\test\powershell\Language\Parser\Ast.Tests.ps1,1,2.0,26.0
PowerShell,PowerShell,D:\clones\PowerShell\test\powershell\Modules\Microsoft.PowerShell.Utility\Import-LocalizedData.Tests.ps1,8,3.0,26.0
PowerShell,PowerShell,D:\clones\PowerShell\test\powershell\engine\Module\UpdateModuleManifest.Tests.ps1,5,2.0,26.0
PowerShell,PowerShell,D:\clones\PowerShell\tools\ResxGen\ResxGen.ps1,14,21.0,26.0
kubernetes,PowerShell,D:\clones\kubernetes\cluster\gce\windows\k8s-node-setup.psm1,227,604.0,1437.0
PowerShell,PowerShell,D:\clones\PowerShell\test\powershell\Modules\CimCmdlets\CimInstance.Tests.ps1,5,5.0,25.0
PowerShell,PowerShell,D:\clones\PowerShell\test\powershell\Modules\Microsoft.PowerShell.Core\Out-Host.Tests.ps1,0,2.0,25.0
Mvc,PowerShell,D:\clones\Mvc\runWithProcDump.ps1,4,1.0,32.0
osquery,PowerShell,D:\clones\osquery\tools\deployment\windows_packaging\manage-osqueryd.ps1,24,8.0,135.0
PowerShell,PowerShell,D:\clones\PowerShell\test\powershell\SDK\Json.Tests.ps1,8,3.0,25.0
roslyn,PowerShell,D:\clones\roslyn\scripts\cleanup_perf.ps1,13,4.0,101.0
roslyn,PowerShell,D:\clones\roslyn\eng\common\init-tools-native.ps1,19,30.0,103.0
PowerShell,PowerShell,D:\clones\PowerShell\test\powershell\Language\Scripting\TestsOnWinFullOnly.ps1,5,3.0,24.0
PowerShell,PowerShell,D:\clones\PowerShell\test\powershell\Language\Scripting\Trap.Tests.ps1,4,2.0,24.0
PowerShell,PowerShell,D:\clones\PowerShell\test\powershell\Modules\Microsoft.PowerShell.Utility\Get-Event.Tests.ps1,9,2.0,24.0
PowerShell,PowerShell,D:\clones\PowerShell\test\powershell\Modules\Microsoft.PowerShell.Utility\Register-ObjectEvent.Tests.ps1,7,2.0,24.0
gitlabhq,PowerShell,D:\clones\gitlabhq\lib\gitlab\ci\runner_instructions\templates\windows\install.ps1,3,5.0,5.0
vagrant,PowerShell,D:\clones\vagrant\plugins\guests\windows\scripts\winrs_v3_get_adapters.ps1,0,0.0,11.0
vagrant,PowerShell,D:\clones\vagrant\plugins\providers\hyperv\scripts\check_hyperv_access.ps1,3,1.0,10.0
PowerShell,PowerShell,D:\clones\PowerShell\test\powershell\Modules\Microsoft.PowerShell.Management\Get-EventLog.Tests.ps1,3,3.0,42.0
PowerShell,PowerShell,D:\clones\PowerShell\tools\releaseBuild\createComplianceFolder.ps1,7,10.0,42.0
vagrant,PowerShell,D:\clones\vagrant\plugins\hosts\windows\scripts\check_credentials.ps1,5,0.0,29.0
vagrant,PowerShell,D:\clones\vagrant\plugins\hosts\windows\scripts\set_share.ps1,7,1.0,29.0
PowerShell,PowerShell,D:\clones\PowerShell\test\powershell\Modules\Microsoft.PowerShell.Utility\Get-Uptime.Tests.ps1,1,7.0,31.0
PowerShell,PowerShell,D:\clones\PowerShell\test\powershell\engine\Api\GetNewClosure.Tests.ps1,8,5.0,31.0
PowerShell,PowerShell,D:\clones\PowerShell\tools\windows\Reset-PWSHSystemPath.ps1,14,37.0,31.0
node,PowerShell,D:\clones\node\deps\corepack\shims\nodewin\yarn.ps1,1,5.0,22.0
node,PowerShell,D:\clones\node\deps\corepack\shims\nodewin\vcc.ps1,1,5.0,22.0
PowerShell,PowerShell,D:\clones\PowerShell\tools\packaging\packaging.psd1,0,0.0,32.0
node,PowerShell,D:\clones\node\deps\corepack\shims\nodewin\pnpx.ps1,1,5.0,22.0
vagrant,PowerShell,D:\clones\vagrant\plugins\providers\hyperv\scripts\get_network_mac.ps1,4,2.0,26.0
vagrant,PowerShell,D:\clones\vagrant\plugins\providers\hyperv\scripts\new_vhd.ps1,4,1.0,26.0
PowerShell,PowerShell,D:\clones\PowerShell\test\powershell\Modules\Microsoft.PowerShell.Security\TestData\CatalogTestData\UserConfigProv\DSCResources\UserConfigProviderModVersion1\UserConfigProviderModVersion1.psm1,5,14.0,41.0
PowerShell,PowerShell,D:\clones\PowerShell\test\powershell\Modules\Microsoft.PowerShell.Security\TestData\CatalogTestData\UserConfigProv\DSCResources\UserConfigProviderModVersion2\UserConfigProviderModVersion2.psm1,6,14.0,41.0
vagrant,PowerShell,D:\clones\vagrant\plugins\hosts\windows\scripts\install_virtualbox.ps1,6,6.0,25.0
vagrant,PowerShell,D:\clones\vagrant\plugins\providers\hyperv\scripts\attach_disk_drive.ps1,4,1.0,23.0
vagrant,PowerShell,D:\clones\vagrant\plugins\providers\hyperv\scripts\export_vm.ps1,4,2.0,23.0
PowerShell,PowerShell,D:\clones\PowerShell\test\powershell\Modules\Microsoft.PowerShell.Security\TestData\CatalogTestData\UserConfigProv\DSCResources\UserConfigProviderModVersion3\UserConfigProviderModVersion3.psm1,6,14.0,41.0
vagrant,PowerShell,D:\clones\vagrant\plugins\providers\hyperv\scripts\import_vm.ps1,5,1.0,31.0
PowerShell,PowerShell,D:\clones\PowerShell\test\powershell\Modules\Microsoft.PowerShell.Utility\PowerShellData.tests.ps1,9,2.0,41.0
roslyn,PowerShell,D:\clones\roslyn\eng\test-build-correctness.ps1,17,12.0,69.0
vagrant,PowerShell,D:\clones\vagrant\plugins\providers\hyperv\scripts\get_vm_status.ps1,5,6.0,38.0
node,PowerShell,D:\clones\node\deps\corepack\shims\pnpm.ps1,1,5.0,22.0
node,PowerShell,D:\clones\node\deps\corepack\shims\pnpx.ps1,1,5.0,22.0
