project,language,filename,blank,comment,code
MonoGame,MSBuild script,D:\clones\MonoGame\Tests\Interactive\iOS\TextureScaleTest\TextureScaleColorTest.csproj,0,0.0,86.0
PushSharp,MSBuild script,D:\clones\PushSharp\PushSharp.Core\PushSharp.Core.csproj,0,0.0,49.0
PushSharp,MSBuild script,D:\clones\PushSharp\PushSharp.Firefox\PushSharp.Firefox.csproj,0,0.0,50.0
cpython,MSBuild script,D:\clones\cpython\Tools\msi\dev\dev.wixproj,1,0.0,28.0
Mvc,MSBuild script,D:\clones\Mvc\test\Microsoft.AspNetCore.Mvc.Test\Microsoft.AspNetCore.Mvc.Test.csproj,4,0.0,14.0
ReactiveUI,MSBuild script,D:\clones\ReactiveUI\integrationtests\IntegrationTests.Android\IntegrationTests.Android.csproj,0,0.0,119.0
mono,MSBuild script,D:\clones\mono\mcs\class\Microsoft.Build\Test\resources\FunctionalTestReferenceProject3.csproj,0,4.0,120.0
Nancy,MSBuild script,D:\clones\Nancy\src\Nancy.Hosting.Self\Nancy.Hosting.Self.csproj,0,0.0,12.0
Mvc,MSBuild script,D:\clones\Mvc\test\Microsoft.AspNetCore.Mvc.ApiExplorer.Test\Microsoft.AspNetCore.Mvc.ApiExplorer.Test.csproj,3,0.0,10.0
PushSharp,MSBuild script,D:\clones\PushSharp\PushSharp.Blackberry\PushSharp.Blackberry.csproj,0,0.0,55.0
ILSpy,MSBuild script,D:\clones\ILSpy\ILSpy.Installer\ILSpy.Installer.csproj,3,0.0,11.0
Mvc,MSBuild script,D:\clones\Mvc\test\Microsoft.AspNetCore.Mvc.TagHelpers.Test\Microsoft.AspNetCore.Mvc.TagHelpers.Test.csproj,4,0.0,10.0
ILSpy,MSBuild script,D:\clones\ILSpy\ILSpy.ReadyToRun\ILSpy.ReadyToRun.csproj,9,5.0,38.0
SignalR,MSBuild script,D:\clones\SignalR\test\Microsoft.AspNet.SignalR.Client.JS.Tests\Microsoft.AspNet.SignalR.Client.JS.Tests.csproj,10,3.0,74.0
Mvc,MSBuild script,D:\clones\Mvc\test\Microsoft.AspNetCore.Mvc.IntegrationTests\Microsoft.AspNetCore.Mvc.IntegrationTests.csproj,4,0.0,10.0
MonoGame,MSBuild script,D:\clones\MonoGame\MonoGame.Framework\MonoGame.Framework.Android.csproj,10,0.0,93.0
ILSpy,MSBuild script,D:\clones\ILSpy\ILSpy.BamlDecompiler\ILSpy.BamlDecompiler.csproj,9,0.0,39.0
Mvc,MSBuild script,D:\clones\Mvc\test\WebSites\ControllersFromServicesWebSite\ControllersFromServicesWebSite.csproj,3,0.0,14.0
PowerShell,MSBuild script,D:\clones\PowerShell\test\perf\benchmarks\powershell-perf.csproj,12,13.0,43.0
Nancy,MSBuild script,D:\clones\Nancy\src\Nancy.ViewEngines.Razor\Nancy.ViewEngines.Razor.csproj,3,0.0,32.0
PushSharp,MSBuild script,D:\clones\PushSharp\PushSharp.Amazon\PushSharp.Amazon.csproj,0,0.0,56.0
Mvc,MSBuild script,D:\clones\Mvc\benchmarks\Microsoft.AspNetCore.Mvc.Performance.Views\Microsoft.AspNetCore.Mvc.Performance.Views.csproj,4,1.0,13.0
Nancy,MSBuild script,D:\clones\Nancy\test\Nancy.ViewEngines.DotLiquid.Tests\Nancy.ViewEngines.DotLiquid.Tests.csproj,2,0.0,13.0
node,MSBuild script,D:\clones\node\tools\msvs\msi\nodemsi.wixproj,0,16.0,93.0
Nancy,MSBuild script,D:\clones\Nancy\test\Nancy.ViewEngines.Markdown.Tests\Nancy.ViewEngines.Markdown.Tests.csproj,2,0.0,13.0
mono,MSBuild script,D:\clones\mono\mcs\class\System.Web\Test\mainsoft\MainsoftWebApp20\do_not_delete.csproj,0,0.0,1.0
MonoGame,MSBuild script,D:\clones\MonoGame\Tests\Assets\Effects\XNA.csproj,8,2.0,72.0
CNTK,MSBuild script,D:\clones\CNTK\Tests\EndToEndTests\CNTKv2CSharp\CNTKLibraryCSTrainingTest\CNTKLibraryCSTrainingTest.csproj,20,0.0,56.0
cpython,MSBuild script,D:\clones\cpython\Tools\msi\test\test.wixproj,1,0.0,28.0
cpython,MSBuild script,D:\clones\cpython\Tools\msi\bundle\snapshot.wixproj,3,0.0,23.0
Nancy,MSBuild script,D:\clones\Nancy\test\Nancy.ViewEngines.Spark.Tests\Nancy.ViewEngines.Spark.Tests.csproj,2,0.0,13.0
Mvc,MSBuild script,D:\clones\Mvc\test\WebSites\RazorPagesWebSite\RazorPagesWebSite.csproj,3,0.0,14.0
metasploit-framework,MSBuild script,D:\clones\metasploit-framework\external\source\vncdll\winvnc\VNCHooks\VNCHooks-vc8.vcproj,0,0.0,216.0
Mvc,MSBuild script,D:\clones\Mvc\src\Microsoft.AspNetCore.Mvc.Razor\Microsoft.AspNetCore.Mvc.Razor.csproj,4,0.0,15.0
MonoGame,MSBuild script,D:\clones\MonoGame\Tests\Interactive\MacOS\TestDataSetAndGet\TestDataSetAndGet.csproj,0,0.0,71.0
Mvc,MSBuild script,D:\clones\Mvc\test\WebSites\ErrorPageMiddlewareWebSite\ErrorPageMiddlewareWebSite.csproj,3,1.0,14.0
Mvc,MSBuild script,D:\clones\Mvc\src\Microsoft.AspNetCore.Mvc.Testing\Microsoft.AspNetCore.Mvc.Testing.csproj,5,0.0,18.0
SignalR,MSBuild script,D:\clones\SignalR\src\Microsoft.AspNet.SignalR.Stress\Microsoft.AspNet.SignalR.Stress.csproj,0,0.0,68.0
Mvc,MSBuild script,D:\clones\Mvc\test\WebSites\VersioningWebSite\VersioningWebSite.csproj,4,0.0,14.0
metasploit-framework,MSBuild script,D:\clones\metasploit-framework\external\source\exploits\CVE-2010-0232\make.msbuild,4,0.0,14.0
Mvc,MSBuild script,D:\clones\Mvc\test\WebSites\SimpleWebSite\SimpleWebSite.csproj,3,0.0,10.0
SignalR,MSBuild script,D:\clones\SignalR\src\Microsoft.AspNet.SignalR.Core\Microsoft.AspNet.SignalR.Core.csproj,4,1.0,36.0
godot,MSBuild script,D:\clones\godot\modules\mono\editor\GodotTools\GodotTools.Core\GodotTools.Core.csproj,0,0.0,7.0
Mvc,MSBuild script,D:\clones\Mvc\src\Microsoft.AspNetCore.Mvc.Formatters.Json\Microsoft.AspNetCore.Mvc.Formatters.Json.csproj,3,0.0,14.0
ILSpy,MSBuild script,D:\clones\ILSpy\ICSharpCode.Decompiler.Tests\ICSharpCode.Decompiler.Tests.csproj,21,0.0,311.0
