project,language,filename,blank,comment,code
spring-framework,SQL,D:\clones\spring-framework\spring-test\src\test\resources\org\springframework\test\context\junit4\orm\db-test-data.sql,1,0.0,2.0
tidb,SQL,D:\clones\tidb\br\tests\lightning_reload_cert\data\test.t-schema.sql,0,0.0,1.0
tidb,SQL,D:\clones\tidb\br\tests\lightning_reload_cert\data\test-schema-create.sql,0,0.0,1.0
tidb,SQL,D:\clones\tidb\br\tests\lightning_view\data\db0-schema-create.sql,0,0.0,1.0
tidb,SQL,D:\clones\tidb\br\tests\lightning_reload_cert\data\test.t.sql,0,0.0,1.0
phabricator,SQL,D:\clones\phabricator\resources\sql\autopatches\20180210.hunk.01.droplegacy.sql,0,0.0,1.0
tidb,SQL,D:\clones\tidb\br\tests\lightning_various_types\data\vt.empty_strings.sql,0,0.0,1.0
tidb,SQL,D:\clones\tidb\br\tests\lightning_tool_1472\data\EE1472.pk.1.sql,0,7.0,1.0
tidb,SQL,D:\clones\tidb\br\tests\lightning_unused_config_keys\data\unused_config_keys-schema-create.sql,0,0.0,1.0
tidb,SQL,D:\clones\tidb\br\tests\lightning_routes\data\routes_a0-schema-create.sql,0,0.0,1.0
tidb,SQL,D:\clones\tidb\br\tests\lightning_tool_241\data\qyjc-schema-create.sql,0,0.0,1.0
cockroach,SQL,D:\clones\cockroach\pkg\cli\clisqlshell\testdata\i_stopmiddle.sql,0,0.0,3.0
tidb,SQL,D:\clones\tidb\br\tests\lightning_tool_1472\data\EE1472.pk.2.sql,0,7.0,1.0
phabricator,SQL,D:\clones\phabricator\resources\sql\autopatches\20140811.blob.1.sql,0,0.0,2.0
phabricator,SQL,D:\clones\phabricator\resources\sql\autopatches\20140811.blob.2.sql,0,0.0,2.0
tidb,SQL,D:\clones\tidb\br\tests\lightning_routes\data\routes_a0.t0-schema.sql,0,0.0,1.0
phabricator,SQL,D:\clones\phabricator\resources\sql\autopatches\20140321.mstatus.1.col.sql,0,0.0,2.0
cockroach,SQL,D:\clones\cockroach\pkg\cli\clisqlshell\testdata\i_twolevels1.sql,3,3.0,3.0
tidb,SQL,D:\clones\tidb\br\tests\lightning_row-format-v2\data\rowformatv2.t1-schema.sql,0,0.0,258.0
tidb,SQL,D:\clones\tidb\br\tests\lightning_routes\data\routes_a0.t0.1.sql,0,0.0,1.0
tidb,SQL,D:\clones\tidb\br\tests\lightning_various_types\data\vt-schema-create.sql,0,0.0,1.0
tidb,SQL,D:\clones\tidb\br\tests\lightning_partitioned-table\data\partitioned.a-schema.sql,0,0.0,1.0
phabricator,SQL,D:\clones\phabricator\resources\sql\autopatches\20171002.cngram.01.maniphest.sql,0,0.0,7.0
tidb,SQL,D:\clones\tidb\br\tests\lightning_new_collation\data\nc.t.1.sql,0,0.0,1.0
tidb,SQL,D:\clones\tidb\br\tests\lightning_view\data\db1.tbl-schema.sql,0,0.0,1.0
tidb,SQL,D:\clones\tidb\br\tests\lightning_parquet\db.sql,19,32.0,168.0
phabricator,SQL,D:\clones\phabricator\resources\sql\autopatches\20171002.cngram.07.blog.sql,0,0.0,7.0
spark,SQL,D:\clones\spark\sql\core\src\test\resources\sql-tests\inputs\table-aliases.sql,14,6.0,15.0
tidb,SQL,D:\clones\tidb\br\tests\lightning_local_backend\data\cpeng.a-schema.sql,0,0.0,1.0
phabricator,SQL,D:\clones\phabricator\resources\sql\autopatches\20140812.projkey.1.sql,0,0.0,2.0
phabricator,SQL,D:\clones\phabricator\resources\sql\autopatches\20140812.projkey.2.sql,0,0.0,2.0
cockroach,SQL,D:\clones\cockroach\pkg\cli\clisqlshell\testdata\i_multiline.sql,0,0.0,3.0
phabricator,SQL,D:\clones\phabricator\resources\sql\autopatches\20160308.nuance.12.queue.sql,0,0.0,2.0
spring-framework,SQL,D:\clones\spring-framework\spring-r2dbc\src\test\resources\org\springframework\r2dbc\connection\init\db-test-data-multiple.sql,0,0.0,2.0
phabricator,SQL,D:\clones\phabricator\resources\sql\autopatches\20160316.lfs.01.token.resource.sql,0,0.0,2.0
tidb,SQL,D:\clones\tidb\br\tests\lightning_view\data\db1.v1-schema.sql,0,0.0,1.0
tidb,SQL,D:\clones\tidb\dumpling\tests\e2e_csv\data\e2e_csv-schema-create.sql,0,0.0,1.0
tidb,SQL,D:\clones\tidb\br\tests\lightning_local_backend\data\cpeng-schema-create.sql,0,0.0,1.0
tidb,SQL,D:\clones\tidb\br\tests\lightning_issue_519\data\issue519.t-schema.sql,0,0.0,1.0
spring-framework,SQL,D:\clones\spring-framework\spring-r2dbc\src\test\resources\org\springframework\r2dbc\connection\init\db-test-data-endings.sql,0,0.0,2.0
spark,SQL,D:\clones\spark\sql\core\src\test\resources\tpcds\q15.sql,0,0.0,15.0
tidb,SQL,D:\clones\tidb\br\tests\lightning_local_backend\data\cpeng.a.1.sql,0,0.0,1.0
phabricator,SQL,D:\clones\phabricator\resources\sql\autopatches\20171002.cngram.06.passphrase.sql,0,0.0,7.0
tidb,SQL,D:\clones\tidb\br\tests\lightning_view\data\db1-schema-create.sql,0,0.0,1.0
tidb,SQL,D:\clones\tidb\br\tests\lightning_new_collation\data\nc.t-schema.sql,0,0.0,1.0
tidb,SQL,D:\clones\tidb\br\tests\lightning_new_collation\data\nc.ci-schema.sql,0,0.0,1.0
tidb,SQL,D:\clones\tidb\br\tests\lightning_too_many_columns\data\too_many_columns.t-schema.sql,0,0.0,259.0
tidb,SQL,D:\clones\tidb\br\tests\lightning_new_collation\data\nc-schema-create.sql,0,0.0,1.0
tidb,SQL,D:\clones\tidb\br\tests\lightning_local_backend\data\cpeng.b.2.sql,0,0.0,1.0
phabricator,SQL,D:\clones\phabricator\resources\sql\autopatches\20140317.mupdatedkey.sql,0,0.0,2.0
phabricator,SQL,D:\clones\phabricator\resources\sql\autopatches\20160308.nuance.05.sourcename.sql,0,0.0,2.0
tidb,SQL,D:\clones\tidb\br\tests\lightning_local_backend\data\cpeng.b.1.sql,0,3.0,1.0
tidb,SQL,D:\clones\tidb\br\tests\lightning_local_backend\data\cpeng.b-schema.sql,0,0.0,1.0
tidb,SQL,D:\clones\tidb\br\tests\lightning_view\data\db0.v2-schema.sql,0,0.0,1.0
tidb,SQL,D:\clones\tidb\br\tests\lightning_local_backend\data\cpeng.a.3.sql,0,0.0,1.0
cockroach,SQL,D:\clones\cockroach\pkg\cli\clisqlshell\testdata\i_twolevels2.sql,2,2.0,3.0
tidb,SQL,D:\clones\tidb\br\tests\lightning_local_backend\data\cpeng.a.2.sql,0,0.0,1.0
phabricator,SQL,D:\clones\phabricator\resources\sql\autopatches\20171002.cngram.02.event.sql,0,0.0,7.0
phabricator,SQL,D:\clones\phabricator\resources\sql\autopatches\20171002.cngram.03.revision.sql,0,0.0,7.0
phabricator,SQL,D:\clones\phabricator\resources\sql\autopatches\20171002.cngram.04.fund.sql,0,0.0,7.0
phabricator,SQL,D:\clones\phabricator\resources\sql\autopatches\20171002.cngram.05.owners.sql,0,0.0,7.0
tidb,SQL,D:\clones\tidb\br\tests\lightning_partitioned-table\data\partitioned-schema-create.sql,0,0.0,1.0
tidb,SQL,D:\clones\tidb\br\tests\lightning_routes\data\routes_a0.t0.2.sql,0,0.0,1.0
phabricator,SQL,D:\clones\phabricator\resources\sql\autopatches\20140704.harbormasterstep.2.sql,0,0.0,2.0
tidb,SQL,D:\clones\tidb\br\tests\lightning_routes\data\routes_a0.t1-schema.sql,0,0.0,1.0
phabricator,SQL,D:\clones\phabricator\resources\sql\autopatches\20140721.phortune.5.cstatusdefault.sql,0,0.0,2.0
phabricator,SQL,D:\clones\phabricator\resources\sql\autopatches\20140721.phortune.7.nullmethod.sql,1,1.0,2.0
tidb,SQL,D:\clones\tidb\br\tests\lightning_tidb_rowid\data\rowid.pre_rebase-schema.sql,0,0.0,1.0
tidb,SQL,D:\clones\tidb\br\tests\lightning_tidb_rowid\data\rowid.non_pk-schema.sql,0,0.0,1.0
tidb,SQL,D:\clones\tidb\br\tests\lightning_tidb_rowid\data\rowid.explicit_tidb_rowid-schema.sql,0,0.0,1.0
tidb,SQL,D:\clones\tidb\br\tests\lightning_tidb_rowid\data\rowid-schema-create.sql,0,0.0,1.0
phabricator,SQL,D:\clones\phabricator\resources\sql\autopatches\20140624.projcolor.2.sql,0,0.0,2.0
spring-boot,SQL,D:\clones\spring-boot\spring-boot-project\spring-boot-autoconfigure\src\test\resources\batch\custom-schema.sql,6,0.0,79.0
tidb,SQL,D:\clones\tidb\br\tests\lightning_tidb_rowid\data\rowid.pre_rebase.sql,0,0.0,1.0
phabricator,SQL,D:\clones\phabricator\resources\sql\autopatches\20140624.projcolor.1.sql,0,0.0,2.0
phabricator,SQL,D:\clones\phabricator\resources\sql\autopatches\20140617.daemonlog.sql,0,0.0,2.0
phabricator,SQL,D:\clones\phabricator\resources\sql\autopatches\20140615.pholioedit.2.sql,0,0.0,2.0
tidb,SQL,D:\clones\tidb\br\tests\lightning_tidb_duplicate_data\data\dup.dup-schema.sql,0,0.0,1.0
phabricator,SQL,D:\clones\phabricator\resources\sql\patches\028.systemagent.sql,0,0.0,2.0
phabricator,SQL,D:\clones\phabricator\resources\sql\autopatches\20140731.harbormasterstepdesc.sql,0,0.0,2.0
phabricator,SQL,D:\clones\phabricator\resources\sql\autopatches\20140808.boardprop.1.sql,0,0.0,2.0
phabricator,SQL,D:\clones\phabricator\resources\sql\autopatches\20160308.nuance.07.itemtype.sql,0,0.0,2.0
phabricator,SQL,D:\clones\phabricator\resources\sql\autopatches\20140808.boardprop.2.sql,0,0.0,2.0
phabricator,SQL,D:\clones\phabricator\resources\sql\patches\026.diffpropkey.sql,0,0.0,2.0
tidb,SQL,D:\clones\tidb\br\tests\lightning_tidb_duplicate_data\data\dup-schema-create.sql,0,0.0,1.0
tidb,SQL,D:\clones\tidb\br\tests\lightning_tidb_rowid\data\rowid.specific_auto_inc-schema.sql,0,0.0,1.0
tidb,SQL,D:\clones\tidb\br\tests\lightning_too_many_columns\data\too_many_columns-schema-create.sql,0,0.0,1.0
phabricator,SQL,D:\clones\phabricator\resources\sql\autopatches\20140704.harbormasterstep.1.sql,0,0.0,2.0
phabricator,SQL,D:\clones\phabricator\resources\sql\autopatches\20140703.legalcorp.5.sql,0,0.0,2.0
phabricator,SQL,D:\clones\phabricator\resources\sql\autopatches\20170526.dropdifferentialdrafts.sql,0,0.0,1.0
phabricator,SQL,D:\clones\phabricator\resources\sql\autopatches\20140704.legalpreamble.1.sql,0,0.0,2.0
phabricator,SQL,D:\clones\phabricator\resources\sql\autopatches\20140721.phortune.4.cartstatus.sql,0,0.0,2.0
phabricator,SQL,D:\clones\phabricator\resources\sql\autopatches\20140703.legalcorp.4.sql,0,0.0,2.0
phabricator,SQL,D:\clones\phabricator\resources\sql\autopatches\20140703.legalcorp.3.sql,0,0.0,2.0
tidb,SQL,D:\clones\tidb\br\tests\lightning_tool_135\data\tool_135-schema-create.sql,0,0.0,1.0
phabricator,SQL,D:\clones\phabricator\resources\sql\patches\025.commentopt.sql,0,0.0,2.0
phabricator,SQL,D:\clones\phabricator\resources\sql\autopatches\20160308.nuance.08.itemkey.sql,0,0.0,2.0
phabricator,SQL,D:\clones\phabricator\resources\sql\autopatches\20140703.legalcorp.1.sql,0,0.0,2.0
phabricator,SQL,D:\clones\phabricator\resources\sql\autopatches\20140701.legalexemption.2.sql,0,0.0,2.0
phabricator,SQL,D:\clones\phabricator\resources\sql\autopatches\20140701.legalexemption.1.sql,0,0.0,2.0
tidb,SQL,D:\clones\tidb\br\tests\lightning_tool_135\data\tool_135.bar1-schema.sql,0,0.0,1.0
cockroach,SQL,D:\clones\cockroach\pkg\ccl\backupccl\testdata\restore_old_versions\create-fk-rev-history.sql,10,4.0,16.0
phabricator,SQL,D:\clones\phabricator\resources\sql\autopatches\20140629.dasharchive.1.sql,0,0.0,2.0
tidb,SQL,D:\clones\tidb\br\tests\lightning_various_types\data\vt.double.sql,0,0.0,42.0
phabricator,SQL,D:\clones\phabricator\resources\sql\patches\020.pathcapital.sql,0,0.0,2.0
phabricator,SQL,D:\clones\phabricator\resources\sql\autopatches\20140703.legalcorp.2.sql,0,0.0,2.0
phabricator,SQL,D:\clones\phabricator\resources\sql\autopatches\20140328.releeph.1.productxaction.sql,0,0.0,2.0
phabricator,SQL,D:\clones\phabricator\resources\sql\patches\033.privtest.sql,0,0.0,2.0
phabricator,SQL,D:\clones\phabricator\resources\sql\autopatches\20140615.pholioedit.1.sql,0,0.0,2.0
phabricator,SQL,D:\clones\phabricator\resources\sql\autopatches\20140421.slowvotecolumnsisclosed.sql,0,0.0,2.0
tidb,SQL,D:\clones\tidb\br\tests\lightning_routes\data\routes_a1.s1-schema.sql,0,0.0,1.0
phabricator,SQL,D:\clones\phabricator\resources\sql\autopatches\20140416.harbor.1.sql,0,0.0,2.0
tidb,SQL,D:\clones\tidb\br\tests\lightning_routes\data\routes_a1-schema-create.sql,0,0.0,1.0
phabricator,SQL,D:\clones\phabricator\resources\sql\autopatches\20140410.accountsecret.1.sql,0,0.0,2.0
phabricator,SQL,D:\clones\phabricator\resources\sql\autopatches\20170417.files.ngrams.sql,0,0.0,7.0
phabricator,SQL,D:\clones\phabricator\resources\sql\autopatches\20170419.app.01.table.sql,0,0.0,7.0
phabricator,SQL,D:\clones\phabricator\resources\sql\autopatches\20160308.nuance.06.label.sql,0,0.0,2.0
phabricator,SQL,D:\clones\phabricator\resources\sql\patches\013.commitdetail.sql,0,0.0,2.0
tidb,SQL,D:\clones\tidb\br\tests\lightning_tool_135\data\tool_135.bar5-schema.sql,0,0.0,1.0
tidb,SQL,D:\clones\tidb\br\tests\lightning_tool_1420\data\EE1420.pt_role.sql,0,0.0,1.0
tidb,SQL,D:\clones\tidb\br\tests\lightning_tool_1472\data\EE1472-schema-create.sql,0,0.0,1.0
tidb,SQL,D:\clones\tidb\br\tests\lightning_tool_1472\data\EE1472.notpk.1.sql,0,7.0,1.0
phabricator,SQL,D:\clones\phabricator\resources\sql\autopatches\20140330.flagtext.sql,0,0.0,2.0
phabricator,SQL,D:\clones\phabricator\resources\sql\autopatches\20160308.nuance.11.requestor.sql,0,0.0,2.0
tidb,SQL,D:\clones\tidb\br\tests\lightning_tool_1472\data\EE1472.notpk.2.sql,0,7.0,1.0
phabricator,SQL,D:\clones\phabricator\resources\sql\autopatches\20170828.ferret.02.taskfield.sql,0,0.0,7.0
tidb,SQL,D:\clones\tidb\br\tests\lightning_routes\data\routes_a0.t1.1.sql,0,0.0,1.0
