project,language,filename,blank,comment,code
rust,WiX source,D:\clones\rust\src\etc\installer\msi\rustwelcomedlg.wxs,1,0.0,56.0
cpython,WiX source,D:\clones\cpython\Tools\msi\appendpath\appendpath.wxs,7,0.0,33.0
cpython,WiX source,D:\clones\cpython\Tools\msi\path\path.wxs,7,0.0,33.0
cpython,WiX source,D:\clones\cpython\Tools\msi\bundle\packagegroups\core.wxs,1,0.0,61.0
cpython,WiX source,D:\clones\cpython\Tools\msi\bundle\packagegroups\dev.wxs,1,0.0,43.0
cpython,WiX source,D:\clones\cpython\Tools\msi\tcltk\tcltk_pdb.wxs,2,0.0,11.0
cpython,WiX source,D:\clones\cpython\Tools\msi\tcltk\tcltk_d.wxs,2,0.0,11.0
cpython,WiX source,D:\clones\cpython\Tools\msi\lib\lib_pdb.wxs,2,0.0,11.0
cpython,WiX source,D:\clones\cpython\Tools\msi\lib\lib_d.wxs,2,0.0,11.0
cpython,WiX source,D:\clones\cpython\Tools\msi\exe\exe_pdb.wxs,2,0.0,11.0
cpython,WiX source,D:\clones\cpython\Tools\msi\exe\exe_d.wxs,2,0.0,11.0
cpython,WiX source,D:\clones\cpython\Tools\msi\dev\dev_d.wxs,2,0.0,11.0
cpython,WiX source,D:\clones\cpython\Tools\msi\core\core.wxs,2,0.0,11.0
cpython,WiX source,D:\clones\cpython\Tools\msi\doc\doc.wxs,4,0.0,34.0
cpython,WiX source,D:\clones\cpython\Tools\msi\lib\lib_files.wxs,15,2.0,115.0
PowerShell,WiX source,D:\clones\PowerShell\assets\wix\Product.wxs,16,70.0,366.0
pandoc,WiX source,D:\clones\pandoc\windows\pandoc.wxs,27,10.0,149.0
rust,WiX source,D:\clones\rust\src\etc\installer\msi\ui.wxs,16,4.0,63.0
cpython,WiX source,D:\clones\cpython\Tools\msi\core\core_pdb.wxs,2,0.0,12.0
cpython,WiX source,D:\clones\cpython\Tools\msi\launcher\launcher_files.wxs,3,9.0,35.0
cpython,WiX source,D:\clones\cpython\Tools\msi\common.wxs,19,4.0,115.0
cpython,WiX source,D:\clones\cpython\Tools\msi\bundle\packagegroups\packageinstall.wxs,2,17.0,7.0
pandoc,WiX source,D:\clones\pandoc\windows\AdvancedWelcomeEulaDlg_Custom.wxs,11,9.0,70.0
PowerShell,WiX source,D:\clones\PowerShell\assets\wix\patch-template.wxs,3,0.0,21.0
cpython,WiX source,D:\clones\cpython\Tools\msi\core\core_d.wxs,2,0.0,12.0
cpython,WiX source,D:\clones\cpython\Tools\msi\bundle\packagegroups\tcltk.wxs,1,0.0,67.0
cpython,WiX source,D:\clones\cpython\Tools\msi\bundle\packagegroups\exe.wxs,1,0.0,63.0
cpython,WiX source,D:\clones\cpython\Tools\msi\test\test_files.wxs,8,0.0,34.0
cpython,WiX source,D:\clones\cpython\Tools\msi\bundle\packagegroups\lib.wxs,1,0.0,61.0
cpython,WiX source,D:\clones\cpython\Tools\msi\bundle\packagegroups\test.wxs,1,0.0,61.0
cpython,WiX source,D:\clones\cpython\Tools\msi\tcltk\tcltk.wxs,8,0.0,59.0
Wox,WiX source,D:\clones\Wox\Wox.Installer\Bundle.wxs,2,4.0,50.0
cpython,WiX source,D:\clones\cpython\Tools\msi\ucrt\ucrt.wxs,2,0.0,13.0
yarn,WiX source,D:\clones\yarn\resources\winsetup\Yarn.wxs,8,7.0,50.0
sqlitebrowser,WiX source,D:\clones\sqlitebrowser\installer\windows\translations.wxs,47,46.0,136.0
pandoc,WiX source,D:\clones\pandoc\windows\WixUI_Advanced_Custom.wxs,30,33.0,79.0
metasploit-framework,WiX source,D:\clones\metasploit-framework\external\source\exploits\exec_payload_msi\exec_payload.wxs,7,1.0,21.0
cpython,WiX source,D:\clones\cpython\Tools\msi\test\test_pdb.wxs,2,0.0,11.0
SparkleShare,WiX source,D:\clones\SparkleShare\SparkleShare\Windows\SparkleShare.wxs,12,0.0,70.0
mono,WiX source,D:\clones\mono\packaging\Windows\resources\Product.wxs,13,2.0,93.0
cpython,WiX source,D:\clones\cpython\Tools\msi\pip\pip.wxs,9,1.0,29.0
cpython,WiX source,D:\clones\cpython\Tools\msi\tools\tools.wxs,2,0.0,15.0
cpython,WiX source,D:\clones\cpython\Tools\msi\bundle\packagegroups\doc.wxs,1,0.0,27.0
cpython,WiX source,D:\clones\cpython\Tools\msi\core\core_files.wxs,0,0.0,31.0
cpython,WiX source,D:\clones\cpython\Tools\msi\tools\tools_files.wxs,0,0.0,20.0
PowerShell,WiX source,D:\clones\PowerShell\assets\wix\bundle.wxs,1,2.0,28.0
cpython,WiX source,D:\clones\cpython\Tools\msi\test\test.wxs,2,0.0,15.0
cpython,WiX source,D:\clones\cpython\Tools\msi\bundle\bundle.wxs,10,8.0,99.0
cpython,WiX source,D:\clones\cpython\Tools\msi\dev\dev.wxs,2,0.0,15.0
cpython,WiX source,D:\clones\cpython\Tools\msi\tcltk\tcltk_reg.wxs,2,1.0,45.0
sqlitebrowser,WiX source,D:\clones\sqlitebrowser\installer\windows\ui.wxs,4,0.0,30.0
cpython,WiX source,D:\clones\cpython\Tools\msi\dev\dev_files.wxs,2,0.0,30.0
cpython,WiX source,D:\clones\cpython\Tools\msi\exe\exe.wxs,3,0.0,30.0
metasploit-framework,WiX source,D:\clones\metasploit-framework\data\templates\src\msi\template_nouac_windows.wxs,9,4.0,25.0
cpython,WiX source,D:\clones\cpython\Tools\msi\tcltk\tcltk_files.wxs,2,0.0,41.0
cpython,WiX source,D:\clones\cpython\Tools\msi\test\test_d.wxs,2,0.0,11.0
cpython,WiX source,D:\clones\cpython\Tools\msi\lib\lib.wxs,2,0.0,17.0
metasploit-framework,WiX source,D:\clones\metasploit-framework\data\templates\src\msi\template_windows.wxs,8,3.0,24.0
cpython,WiX source,D:\clones\cpython\Tools\msi\exe\exe_files.wxs,6,0.0,78.0
cpython,WiX source,D:\clones\cpython\Tools\msi\launcher\launcher.wxs,7,3.0,39.0
cpython,WiX source,D:\clones\cpython\Tools\msi\bundle\packagegroups\launcher.wxs,1,1.0,25.0
rust,WiX source,D:\clones\rust\src\etc\installer\msi\rust.wxs,25,26.0,242.0
node,WiX source,D:\clones\node\tools\msvs\msi\product.wxs,55,7.0,378.0
cpython,WiX source,D:\clones\cpython\Tools\msi\bundle\packagegroups\postinstall.wxs,5,0.0,104.0
sqlitebrowser,WiX source,D:\clones\sqlitebrowser\installer\windows\product.wxs,44,71.0,193.0
cpython,WiX source,D:\clones\cpython\Tools\msi\launcher\launcher_reg.wxs,6,0.0,44.0
cpython,WiX source,D:\clones\cpython\Tools\msi\bundle\packagegroups\pip.wxs,0,0.0,25.0
cpython,WiX source,D:\clones\cpython\Tools\msi\exe\exe_reg.wxs,1,0.0,24.0
PowerShell,WiX source,D:\clones\PowerShell\assets\wix\files.wxs,0,0.0,4211.0
cpython,WiX source,D:\clones\cpython\Tools\msi\bundle\packagegroups\crt.wxs,0,0.0,23.0
cpython,WiX source,D:\clones\cpython\Tools\msi\bundle\packagegroups\tools.wxs,1,0.0,25.0
alacritty,WiX source,D:\clones\alacritty\alacritty\windows\wix\alacritty.wxs,6,5.0,53.0
