project,language,filename,blank,comment,code
taiga-front,CoffeeScript,D:\clones\taiga-front\app\modules\discover\components\discover-search-bar\discover-search-bar.controller.coffee,6,18.0,12.0
taiga-front,CoffeeScript,D:\clones\taiga-front\app\modules\profile\profile-bar\profile-bar.controller.coffee,4,18.0,10.0
taiga-front,CoffeeScript,D:\clones\taiga-front\app\coffee\modules\userstories\detail.coffee,136,60.0,382.0
taiga-front,CoffeeScript,D:\clones\taiga-front\app\modules\navigation-bar\navigation-bar.service.coffee,6,18.0,10.0
taiga-front,CoffeeScript,D:\clones\taiga-front\app\modules\profile\profile-contacts\profile-contacts.controller.coffee,6,18.0,16.0
taiga-front,CoffeeScript,D:\clones\taiga-front\app\coffee\modules\admin\memberships.coffee,127,42.0,346.0
taiga-front,CoffeeScript,D:\clones\taiga-front\app\modules\projects\components\like-project-button\like-project-button.directive.coffee,2,18.0,11.0
SwitchyOmega,CoffeeScript,D:\clones\SwitchyOmega\omega-pac\test\utils.coffee,1,0.0,22.0
taiga-front,CoffeeScript,D:\clones\taiga-front\app\modules\home\home.controller.coffee,4,18.0,10.0
taiga-front,CoffeeScript,D:\clones\taiga-front\app\modules\projects\components\watch-project-button\watch-project-button.directive.coffee,2,18.0,11.0
taiga-front,CoffeeScript,D:\clones\taiga-front\app\modules\services\current-user.service.spec.coffee,111,18.0,341.0
taiga-front,CoffeeScript,D:\clones\taiga-front\app\modules\user-timeline\user-timeline-item\user-timeline-item-type.service.coffee,9,18.0,295.0
SwitchyOmega,CoffeeScript,D:\clones\SwitchyOmega\omega-target-chromium-extension\src\coffee\background_preload.coffee,4,4.0,24.0
taiga-front,CoffeeScript,D:\clones\taiga-front\app\modules\external-apps\external-app.service.coffee,5,18.0,10.0
SwitchyOmega,CoffeeScript,D:\clones\SwitchyOmega\omega-web\grunt\less.coffee,0,0.0,7.0
taiga-front,CoffeeScript,D:\clones\taiga-front\app\modules\epics\dashboard\story-row\story-row.controller.coffee,5,18.0,16.0
taiga-front,CoffeeScript,D:\clones\taiga-front\app\modules\components\vote-button\vote-button.controller.coffee,7,18.0,16.0
taiga-front,CoffeeScript,D:\clones\taiga-front\app\modules\wiki\history\wiki-history.directive.coffee,6,18.0,17.0
jekyll,CoffeeScript,D:\clones\jekyll\test\fixtures\test-theme\assets\application.coffee,0,0.0,3.0
