project,language,filename,blank,comment,code
RxDownload,Gradle,D:\clones\RxDownload\rxdownload4-notification\build.gradle,8,1.0,24.0
reactxp,Gradle,D:\clones\reactxp\samples\TodoList\android\app\build.gradle,22,111.0,92.0
spring-boot,Gradle,D:\clones\spring-boot\spring-boot-project\spring-boot-tools\spring-boot-gradle-plugin\src\test\resources\org\springframework\boot\gradle\plugin\SpringBootPluginIntegrationTests.gradle,0,0.0,3.0
RxDownload,Gradle,D:\clones\RxDownload\settings.gradle,0,0.0,1.0
spring-boot,Gradle,D:\clones\spring-boot\spring-boot-project\spring-boot-tools\spring-boot-gradle-plugin\src\docs\gradle\managing-dependencies\depend-on-plugin-release.gradle.kts,0,0.0,3.0
spring-boot,Gradle,D:\clones\spring-boot\spring-boot-project\spring-boot-tools\spring-boot-gradle-plugin\src\docs\gradle\managing-dependencies\depend-on-plugin-release.gradle,0,0.0,3.0
spring-framework,Gradle,D:\clones\spring-framework\spring-oxm\spring-oxm.gradle,4,1.0,28.0
fresco,Gradle,D:\clones\fresco\vito\provider\build.gradle,9,6.0,31.0
spring-boot,Gradle,D:\clones\spring-boot\spring-boot-tests\spring-boot-smoke-tests\spring-boot-smoke-test-data-elasticsearch\build.gradle,3,0.0,9.0
spring-boot,Gradle,D:\clones\spring-boot\spring-boot-project\spring-boot-tools\spring-boot-gradle-plugin\src\docs\gradle\managing-dependencies\dependencies.gradle.kts,2,2.0,9.0
butterknife,Gradle,D:\clones\butterknife\gradle\gradle-mvn-push.gradle,28,15.0,131.0
Hystrix,Gradle,D:\clones\Hystrix\hystrix-examples\build.gradle,3,0.0,18.0
lantern,Gradle,D:\clones\lantern\archive\LanternMobileTestbed\build.gradle,6,3.0,19.0
Hystrix,Gradle,D:\clones\Hystrix\hystrix-serialization\build.gradle,4,1.0,17.0
spring-boot,Gradle,D:\clones\spring-boot\spring-boot-project\spring-boot-tools\spring-boot-gradle-plugin\src\docs\gradle\getting-started\apply-plugin-release.gradle.kts,0,0.0,3.0
RxJava,Gradle,D:\clones\RxJava\settings.gradle,0,0.0,1.0
reactxp,Gradle,D:\clones\reactxp\samples\hello-world\android\app\build.gradle,11,85.0,60.0
lantern,Gradle,D:\clones\lantern\archive\PubSub\build.gradle,5,3.0,19.0
RxJava,Gradle,D:\clones\RxJava\gradle\javadoc_cleanup.gradle,17,6.0,47.0
mars,Gradle,D:\clones\mars\mars\libraries\mars_xlog_sdk\bintray.gradle,16,3.0,119.0
spring-boot,Gradle,D:\clones\spring-boot\spring-boot-project\spring-boot-tools\spring-boot-gradle-plugin\src\docs\gradle\packaging\boot-jar-manifest-main-class.gradle,1,2.0,9.0
spring-framework,Gradle,D:\clones\spring-framework\buildSrc\build.gradle,3,0.0,26.0
spring-boot,Gradle,D:\clones\spring-boot\spring-boot-tests\spring-boot-smoke-tests\spring-boot-smoke-test-data-couchbase\build.gradle,3,0.0,9.0
RxJava,Gradle,D:\clones\RxJava\build.gradle,37,27.0,152.0
detekt,Gradle,D:\clones\detekt\detekt-psi-utils\build.gradle.kts,3,0.0,12.0
spring-boot,Gradle,D:\clones\spring-boot\spring-boot-project\spring-boot-tools\spring-boot-gradle-plugin\src\docs\gradle\packaging\war-container-dependency.gradle,2,2.0,9.0
spring-boot,Gradle,D:\clones\spring-boot\spring-boot-project\spring-boot-tools\spring-boot-gradle-plugin\src\test\resources\org\springframework\boot\gradle\dsl\BuildInfoDslIntegrationTests-basicWar.gradle,2,0.0,9.0
Hystrix,Gradle,D:\clones\Hystrix\hystrix-contrib\hystrix-network-auditor-agent\build.gradle,1,1.0,14.0
reactxp,Gradle,D:\clones\reactxp\samples\RXPTest\android\build.gradle,3,4.0,26.0
butterknife,Gradle,D:\clones\butterknife\build.gradle,15,14.0,93.0
Hystrix,Gradle,D:\clones\Hystrix\hystrix-contrib\hystrix-metrics-event-stream-jaxrs\build.gradle,1,0.0,8.0
reactxp,Gradle,D:\clones\reactxp\samples\ImageList\android\build.gradle,3,4.0,26.0
spring-framework,Gradle,D:\clones\spring-framework\spring-websocket\spring-websocket.gradle,1,0.0,28.0
spring-boot,Gradle,D:\clones\spring-boot\spring-boot-tests\spring-boot-smoke-tests\spring-boot-smoke-test-tomcat-ssl\build.gradle,3,0.0,12.0
fresco,Gradle,D:\clones\fresco\memory-types\nativememory\build.gradle,10,6.0,33.0
spring-boot,Gradle,D:\clones\spring-boot\spring-boot-project\spring-boot-tools\spring-boot-gradle-plugin\src\test\resources\org\springframework\boot\gradle\dsl\BuildInfoDslIntegrationTests-basicJar.gradle,2,0.0,9.0
detekt,Gradle,D:\clones\detekt\detekt-report-sarif\build.gradle.kts,1,0.0,12.0
SuperSLiM,Gradle,D:\clones\SuperSLiM\dbexample\build.gradle,5,0.0,27.0
