project,language,filename,blank,comment,code
emscripten,Jam,D:\clones\emscripten\tests\third_party\freetype\src\Jamfile,4,15.0,6.0
emscripten,Jam,D:\clones\emscripten\tests\third_party\freetype\src\cache\Jamfile,6,15.0,22.0
emscripten,Jam,D:\clones\emscripten\tests\third_party\freetype\src\gzip\Jamfile,3,11.0,2.0
emscripten,Jam,D:\clones\emscripten\tests\third_party\freetype\src\autofit\Jamfile,6,12.0,21.0
h2o,Jam,D:\clones\h2o\deps\picohttpparser\Jamfile,2,0.0,5.0
emscripten,Jam,D:\clones\emscripten\tests\third_party\freetype\src\psaux\Jamfile,5,11.0,15.0
emscripten,Jam,D:\clones\emscripten\tests\third_party\freetype\src\lzw\Jamfile,3,11.0,2.0
emscripten,Jam,D:\clones\emscripten\tests\third_party\freetype\src\tools\Jamfile,1,2.0,2.0
emscripten,Jam,D:\clones\emscripten\tests\third_party\freetype\src\gxvalid\Jamfile,6,11.0,16.0
emscripten,Jam,D:\clones\emscripten\tests\third_party\freetype\src\base\Jamfile,9,15.0,36.0
emscripten,Jam,D:\clones\emscripten\tests\third_party\freetype\src\smooth\Jamfile,5,11.0,13.0
emscripten,Jam,D:\clones\emscripten\tests\third_party\freetype\src\sfnt\Jamfile,5,11.0,13.0
emscripten,Jam,D:\clones\emscripten\tests\third_party\freetype\src\winfonts\Jamfile,3,11.0,2.0
emscripten,Jam,D:\clones\emscripten\tests\third_party\freetype\src\pfr\Jamfile,5,11.0,13.0
emscripten,Jam,D:\clones\emscripten\tests\third_party\freetype\src\pcf\Jamfile,5,11.0,13.0
emscripten,Jam,D:\clones\emscripten\tests\third_party\freetype\src\truetype\Jamfile,5,11.0,13.0
emscripten,Jam,D:\clones\emscripten\tests\third_party\freetype\src\otvalid\Jamfile,5,11.0,13.0
emscripten,Jam,D:\clones\emscripten\tests\third_party\freetype\src\raster\Jamfile,5,11.0,13.0
emscripten,Jam,D:\clones\emscripten\tests\third_party\freetype\src\cid\Jamfile,5,11.0,13.0
emscripten,Jam,D:\clones\emscripten\tests\third_party\freetype\src\cff\Jamfile,5,11.0,13.0
emscripten,Jam,D:\clones\emscripten\tests\third_party\freetype\src\psnames\Jamfile,5,11.0,13.0
emscripten,Jam,D:\clones\emscripten\tests\third_party\freetype\src\pshinter\Jamfile,5,11.0,13.0
emscripten,Jam,D:\clones\emscripten\tests\third_party\freetype\src\type42\Jamfile,5,11.0,13.0
emscripten,Jam,D:\clones\emscripten\tests\third_party\freetype\src\type1\Jamfile,5,11.0,13.0
emscripten,Jam,D:\clones\emscripten\tests\third_party\freetype\src\bdf\Jamfile,5,11.0,13.0
